Gene symbol	RR2__2
ETV3	7.96856
ETV3L	0.282332
ETV4	8.1881
ETV5	12.0601
ETV6	2.86876
ETV7	0.169677
EVA1A	18.3225
EVA1B	48.2974
EVA1C	5.15816
EVADR	0
EVC	7.45882
EVC2	1.90057
EVI2A	0.343977
EVI2B	0.232904
EVI5	2.46347
EVI5L	6.37056
EVL	12.1
EVPL	0.0130392
EVPLL	0
EVX1	0
EVX1-AS	0
EVX2	0
EWSAT1	0
EWSR1	74.5408
EXD1	0.0273608
EXD2	0.0175405
EXD3	5.4355
EXO1	10.573
EXO5	0.0208599
EXOC1	13.8276
EXOC2	8.1707
EXOC3	33.0053
EXOC3-AS1	2.87088
EXOC3L1	1.38156
EXOC3L2	0
EXOC3L4	0.68442
EXOC4	27.1459
EXOC5	14.3193
EXOC6	3.8161
EXOC6B	3.64471
EXOC7	23.769
EXOC8	6.35598
EXOG	3.3878
EXOSC1	33.1241
EXOSC10	35.4357
EXOSC2	30.4584
EXOSC3	44.7616
EXOSC4	87.9929
EXOSC5	61.8506
EXOSC6	21.7909
EXOSC7	36.0306
EXOSC8	31.2224
EXOSC9	28.4009
EXPH5	0.0844107
EXT1	41.0868
EXT2	59.1245
EXTL1	0.0109293
EXTL2	15.8639
EXTL3	18.0175
EXTL3-AS1	0.145851
EYA1	0.458225
EYA2	0
EYA3	7.96247
EYA4	5.91523
EYS	0.00798756
EZH1	2.69919
EZH2	11.1597
EZR	51.4985
EZR-AS1	0
F10	0.0627036
F10-AS1	0
F11	0
F11-AS1	0.0405575
F11R	13.0215
F12	1.01619
F13A1	0.011381
F13B	0.0207144
F2	0
F2R	5.77428
F2RL1	0.762119
F2RL2	1.30087
F2RL3	0.0659647
F3	27.8433
F5	0
F7	0
F8	8.30147
F8A1	4.54181
F8A2	0
F8A3	0
F9	0
FA2H	0
FAAH	0.022055
FAAH2	0.230707
FAAHP1	0.196649
FAAP100	6.42076
FAAP20	115.413
FAAP24	11.8523
FABP1	0
FABP12	0
FABP2	0.0203893
FABP3	2.15586
FABP4	0
FABP5	29.0408
FABP5P3	0.0644475
FABP6	7.89061
FABP7	0
FABP9	0
FADD	50.5812
FADS1	42.4835
FADS2	8.54201
FADS3	54.9143
FADS6	0
FAF1	0.0175196
FAF2	22.2023
FAH	27.1129
FAHD1	18.3003
FAHD2A	4.31765
FAHD2B	0.197022
FAHD2CP	0.129497
FAIM	15.1481
FAIM2	1.05451
FALEC	0.116687
FAM101A	0
FAM101B	0
FAM102A	11.6246
FAM102B	8.88235
FAM103A1	27.8982
FAM104A	19.7066
FAM104B	8.46327
FAM105A	0.383044
FAM106A	0.0200743
FAM106B	0
FAM106CP	0
FAM107A	0.308994
FAM107B	28.3247
FAM109A	3.78078
FAM109B	0
FAM110A	2.75568
FAM110B	0.0299964
FAM110C	0
FAM110D	0.0632762
FAM111A	25.1608
FAM111B	11.7755
FAM114A1	20.9252
FAM114A2	6.74221
FAM117A	0.405882
FAM117B	1.06872
FAM118A	2.93774
FAM118B	4.66597
FAM120A	47.4556
FAM120AOS	11.9434
FAM120B	8.57358
FAM120C	10.2562
FAM122A	3.99292
FAM122B	22.3744
FAM122C	1.87295
FAM124A	0.408132
FAM124B	0.0367999
FAM126A	12.3865
FAM126B	1.39451
FAM127A	90.2258
FAM127B	74.1705
FAM127C	22.6454
FAM129A	15.4824
FAM129B	163.079
FAM129C	0
FAM131A	14.4257
FAM131B	0.245755
FAM131C	1.19895
FAM132A	0.399235
FAM132B	0.880289
FAM133A	1.39837
FAM133B	13.8438
FAM133CP	0.126037
FAM133DP	2.78821
FAM134A	13.8395
FAM134B	6.99745
FAM134C	14.4166
FAM135A	1.06455
FAM135B	0
FAM136A	44.5147
FAM138A	0
FAM138B	0
FAM138C	0
FAM138D	0
FAM138E	0
FAM138F	0
FAM13A	1.64558
FAM13A-AS1	0.0554352
FAM13B	3.9589
FAM13C	1.36335
FAM149A	0.0189378
FAM149B1	3.15864
FAM150A	0
FAM150B	0
FAM151A	0.0704236
FAM151B	1.08451
FAM153A	0
FAM153B	0
FAM153C	0.0479476
FAM155A	0.0683609
FAM155A-IT1	0
FAM155B	0.0109149
FAM156A	1.06005E-05
FAM156B	0.195427
FAM157A	0
FAM157B	0
FAM157C	0.110705
FAM159A	0
FAM159B	0
FAM160A1	0.685617
FAM160A2	6.33852
FAM160B1	4.5972
FAM160B2	7.34228
FAM161A	2.04101
FAM161B	2.22239
FAM162A	85.4536
FAM162B	0
FAM163A	0
FAM163B	0
FAM166A	3.10231
FAM166B	0.288018
FAM167A	17.5593
FAM167A-AS1	0.0410784
FAM167B	2.45183
FAM168A	5.744
FAM168B	20.5876
FAM169A	2.29051
FAM169B	0
FAM170A	0
FAM170B	0
FAM170B-AS1	0
FAM171A1	10.6494
FAM171A2	0.943308
FAM171B	1.92648
FAM172A	7.00618
FAM172BP	0.039879
FAM173A	27.4381
FAM173B	4.52576
FAM174A	12.2719
FAM174B	0.0515595
FAM175A	3.13438
FAM175B	9.9677
FAM177A1	11.829
FAM177B	0.109882
FAM178A	3.7374
FAM178B	0.12298
FAM179A	0.311374
FAM179B	1.54554
FAM180A	0.783905
FAM180B	0.0696934
FAM181A	0
FAM181A-AS1	0
FAM181B	0
FAM182A	0
FAM182B	0
FAM183A	0.405549
FAM183B	0
FAM183CP	0
FAM184A	0.930069
FAM184B	0.0915745
FAM185A	1.92268
FAM186A	0.0176792
FAM186B	0.207519
FAM187B	0
FAM188A	8.67964
FAM188B	1.05459
FAM189A1	0.00924507
FAM189A2	0
FAM189B	40.3913
FAM192A	45.4355
FAM193A	5.78811
FAM193B	4.63755
FAM195A	23.1006
FAM195B	37.2883
FAM196A	0.138682
FAM196B	0.996398
FAM197Y2	0
FAM197Y5	0
FAM198A	0.580471
FAM198B	0.72555
FAM199X	11.1997
FAM19A1	0
FAM19A2	1.76847
FAM19A3	0.737863
FAM19A4	0
FAM19A5	0.0171827
FAM200A	3.13904
FAM200B	2.10116
FAM201A	0
FAM204A	20.208
FAM205A	0
FAM205BP	0
FAM205C	0
FAM206A	15.0798
FAM207A	27.8159
FAM208A	14.2717
FAM208B	5.46865
FAM209A	0
FAM209B	0.0862347
FAM20A	0.0119206
FAM20B	12.2783
FAM20C	10.4017
FAM210A	6.98236
FAM210B	10.3973
FAM212A	3.75635
FAM212B	2.92543
FAM212B-AS1	0
FAM213A	21.6648
FAM213B	10.6755
FAM214A	5.59062
FAM214B	10.7108
FAM215A	0.291703
FAM216A	12.8428
FAM216B	0
FAM217A	0
FAM217B	7.57112
FAM218A	0
FAM219A	28.9119
FAM219B	6.11173
FAM21A	10.5955
FAM21C	7.3315
FAM21EP	0.782017
FAM220A	10.9328
FAM221A	2.59767
FAM221B	0
FAM222A	0.0851355
FAM222A-AS1	0
FAM222B	6.09793
FAM223A	0
FAM223B	0.166264
FAM224A	0
FAM224B	0
FAM225A	0.334565
FAM225B	0.0445768
FAM226B	0
FAM227A	0.118765
FAM227B	0.582587
FAM228A	0.0255992
FAM228B	1.99381
FAM229A	1.70002
FAM229B	4.30777
FAM230B	0.0400783
FAM230C	0
FAM231A	0
FAM231B	0
FAM231C	0
FAM231D	0.0468001
FAM24A	0
FAM24B	3.52511
FAM24B-CUZD1	0
FAM25A	0.530827
FAM25BP	0
FAM25C	0
FAM25G	0
FAM26D	0
FAM26E	2.47275
FAM26F	0.490036
FAM27B	4.80577
FAM27C	0
FAM27E2	0
FAM27E3	0.288475
FAM27L	0.104148
FAM32A	125.277
FAM35A	7.14605
FAM35BP	0.0134982
FAM35DP	0.107846
FAM3A	29.3366
FAM3B	0.0807158
FAM3C	31.3354
FAM3D	0
FAM41AY1	0
FAM41C	0.44463
FAM43A	0.198311
FAM43B	0.105162
FAM45A	2.2019
FAM45B	5.06139
FAM46A	5.38739
FAM46B	4.01523
FAM46C	0.135818
FAM46D	0.172272
FAM47A	0.0877461
FAM47B	0
FAM47C	0
FAM47E	0.445402
FAM47E-STBD1	1.43183
FAM49A	0.0648308
FAM49B	21.4405
FAM50A	67.1266
FAM50B	7.79488
FAM53A	0.0159885
FAM53B	5.48825
FAM53B-AS1	0.0292171
FAM53C	10.6024
FAM57A	20.9202
FAM57B	0.632479
FAM58A	14.3314
FAM60A	21.7581
FAM63A	10.3238
FAM63B	2.54752
FAM64A	16.5684
FAM65A	27.7219
FAM65B	0.0250883
FAM65C	4.57734
FAM66A	0
FAM66B	0.238139
FAM66C	0.0952297
FAM66D	0.144845
FAM66E	0
FAM69A	6.90234
FAM69B	0.234881
FAM69C	0
FAM71A	0
FAM71B	0
FAM71C	0
FAM71D	0
FAM71E1	0.436298
FAM71E2	0.0419521
FAM71F1	0.0803734
FAM71F2	0.185407
FAM72A	4.9928
FAM72B	9.74029
FAM72C	2.9508
FAM72D	0.00059912
FAM73A	4.13865
FAM73B	6.74651
FAM74A1	0
FAM74A3	0
FAM74A4	0
FAM74A6	0
FAM74A7	0.0494038
FAM76A	3.41978
FAM76B	1.98928
FAM78A	1.00422
FAM78B	0.457917
FAM81A	0.561475
FAM81B	0.0307262
FAM83A	17.5186
FAM83A-AS1	0.526216
FAM83B	0
FAM83C	0.0562578
FAM83C-AS1	0.256203
FAM83D	32.5997
FAM83E	0.161585
FAM83F	0.0223394
FAM83G	5.74705
FAM83H	0.0385885
FAM83H-AS1	0.0658081
FAM84A	0
FAM84B	0.394377
FAM86B1	0.507449
FAM86B2	0
FAM86B3P	0.0969394
FAM86C1	3.42319
FAM86C2P	1.31098
FAM86DP	2.71607
FAM86EP	0.383759
FAM86FP	0.172059
FAM86HP	0.0654359
FAM86JP	0.767655
FAM87A	0.0109321
FAM87B	0.455533
FAM89A	5.22883
FAM89B	46.9073
FAM8A1	3.40118
FAM90A1	0.252401
FAM90A10P	0.104672
FAM90A25P	0.0246579
FAM90A27P	0
FAM90A2P	0
FAM90A7P	0
FAM91A1	21.3486
FAM92A1	10.8068
FAM92A1P2	0.0925924
FAM92B	0
FAM95A	0
FAM95B1	0
FAM95C	0.169207
FAM96A	73.1795
FAM96B	249.743
FAM98A	27.1949
FAM98B	18.4988
FAM98C	13.4669
FAM99A	0
FAM99B	0
FAM9A	0
FAM9B	0.087847
FAM9C	0
FAN1	3.99629
FANCA	8.63474
FANCB	1.67902
FANCC	4.92996
FANCD2	7.12587
FANCD2OS	0.126902
FANCE	1.89698
FANCF	8.21028
FANCG	20.2805
FANCI	17.035
FANCL	17.7539
FANCM	1.13812
FANK1	2.02882
FANK1-AS1	0
FAP	4.64806
FAR1	11.6312
FAR2	7.37339
FAR2P1	0
FAR2P2	0.0171578
FARP1	14.0541
FARP2	1.51667
FARS2	10.5526
FARSA	136.941
FARSB	23.7221
FAS	10.0051
FAS-AS1	0
FASLG	0.0253255
FASN	17.3904
FASTK	34.841
FASTKD1	5.12472
FASTKD2	6.1009
FASTKD3	7.92941
FASTKD5	6.06457
FAT1	5.20769
FAT2	0.0609446
FAT3	0.00441428
FAT4	0.860024
FATE1	0.24197
FAU	1150.27
FAXC	0.134958
FAXDC2	1.1188
FBF1	3.13064
FBL	272.018
FBLIM1	12.6381
FBLL1	0.196087
FBLN1	34.0537
FBLN2	0.0313869
FBLN5	0.0171581
FBLN7	0.0852297
FBN1	30.8895
FBN2	9.83834
FBN3	0
FBP1	0
FBP2	0.0364666
FBRS	43.1214
FBRSL1	9.78744
FBXL12	10.0515
FBXL13	3.70273
FBXL14	3.69592
FBXL15	8.36502
FBXL16	0.0124737
FBXL17	7.14027
FBXL18	11.6758
FBXL19	24.8711
FBXL19-AS1	1.28914
FBXL2	0.902942
FBXL20	3.09897
FBXL21	0
FBXL22	0.285876
FBXL3	20.5321
FBXL4	2.54271
FBXL5	10.1253
FBXL6	14.5026
FBXL7	4.38723
FBXL8	4.95558
FBXO10	1.68586
FBXO11	12.3139
FBXO15	0.082507
FBXO16	3.20394
FBXO17	14.7531
FBXO18	15.8487
FBXO2	0.635334
FBXO21	11.1036
FBXO22	13.4446
FBXO22-AS1	40.8106
FBXO24	0.0699143
FBXO25	9.59189
FBXO27	12.6075
FBXO28	11.4152
FBXO3	12.7118
FBXO3-AS1	0
FBXO30	9.95542
FBXO31	3.9437
FBXO32	27.5274
FBXO33	5.0338
FBXO34	11.1557
FBXO36	2.47371
FBXO38	10.7231
FBXO39	0.0570663
FBXO4	7.53033
FBXO40	0.0377134
FBXO41	0.284679
FBXO42	5.00035
FBXO43	1.9636
FBXO44	1.35788
FBXO45	6.40604
FBXO46	11.1862
FBXO47	0
FBXO48	1.0136
FBXO5	15.8957
FBXO6	0.931424
FBXO7	39.1906
FBXO8	8.00385
FBXO9	5.56391
FBXW10	0.0779154
FBXW11	17.0813
FBXW12	0
FBXW2	13.2008
FBXW4	9.44858
FBXW4P1	0.102785
FBXW5	54.1994
FBXW7	4.55716
FBXW8	5.54654
FBXW9	16.8797
FCAMR	0.177742
FCAR	0
FCER1A	0
FCER1G	0.327168
FCER2	0
FCF1	35.3426
FCGBP	0.0154175
FCGR1A	0.0211463
FCGR1B	0
FCGR1C	0
FCGR2A	0.262474
FCGR2B	0
FCGR2C	0
FCGR3A	0
FCGR3B	0
FCGRT	4.45379
FCHO1	3.36539
FCHO2	3.64141
FCHSD1	6.01876
FCHSD2	4.67233
FCMR	0.884196
FCN1	0
FCN2	0
FCN3	0.0526613
FCRL1	0
FCRL2	0
FCRL3	0.0296009
FCRL4	0
FCRL5	0
FCRL6	0
FCRLA	0.724733
FCRLB	1.44457
FDCSP	2.10625
FDFT1	57.2743
FDPS	97.7492
FDPSP2	0.14814
FDX1	7.17143
FDX1L	45.0979
FDXACB1	1.58226
FDXR	10.9707
FECH	3.75489
FEM1A	12.9278
FEM1B	10.5623
FEM1C	5.35737
FEN1	78.1405
FENDRR	0
FER	3.79778
FER1L4	1.6175
FER1L5	0.0265785
FER1L6	0.0355892
FER1L6-AS1	0
FER1L6-AS2	0
FERD3L	0
FERMT1	1.51458
FERMT2	19.9349
FERMT3	31.1769
FES	0
FETUB	0
FEV	0
FEZ1	24.9657
FEZ2	17.2401
FEZF1	0.545221
FEZF1-AS1	0.408424
FEZF2	0.110804
FFAR1	0
FFAR2	0.0676726
FFAR3	0
FFAR4	0.269406
FGA	0.0207869
FGB	0
FGD1	9.37866
FGD2	0.0439941
FGD3	0.565415
FGD4	0.00516805
FGD5	0
FGD5-AS1	34.786
FGD5P1	0
FGD6	1.50676
FGF1	0.236502
FGF10	0
FGF10-AS1	0
FGF11	9.50462
FGF12	0.620424
FGF12-AS1	0
FGF13	1.3054
FGF13-AS1	0
FGF14	0.099349
FGF14-AS1	0
FGF14-AS2	5.29826
FGF14-IT1	0.0216598
FGF16	0
FGF17	0.036352
FGF18	0.164229
FGF19	0
FGF2	31.8973
FGF20	0
FGF21	0.123167
FGF22	0.10136
FGF23	0.0148057
FGF3	0
FGF4	0
FGF5	0.72249
FGF6	0
FGF7	0.0446322
FGF8	0
FGF9	0
FGFBP1	0.181062
FGFBP2	0
FGFBP3	1.28926
FGFR1	35.26
FGFR1OP	7.58666
FGFR1OP2	24.9605
FGFR2	0
FGFR3	0.0777906
FGFR4	0
FGFRL1	23.6345
FGG	0.0286419
FGGY	3.24327
FGL1	0
FGL2	0.102452
FGR	0
FH	75.8956
FHAD1	1.3546
FHDC1	0.55036
FHIT	0.191244
FHL1	32.8352
FHL2	18.3544
FHL3	9.01637
FHL5	0
FHOD1	18.6881
FHOD3	4.68341
FIBCD1	0.314415
FIBIN	0.297491
FIBP	52.5823
FICD	2.39455
FIG4	8.73136
FIGF	0
FIGLA	0
FIGN	1.03817
FIGNL1	2.2003
FIGNL2	0.0278156
FILIP1	0.153631
FILIP1L	48.1834
FIP1L1	16.5033
FIRRE	0.290623
FIS1	180.961
FITM1	0.209685
FITM2	6.55778
FIZ1	9.60448
FJX1	18.1268
FKBP10	99.7598
FKBP11	6.34111
FKBP14	7.00153
FKBP15	13.0388
FKBP1A	145.894
FKBP1A-SDCBP2	0.201692
FKBP1AP1	0.319121
FKBP1B	13.0302
FKBP2	255.747
FKBP3	48.7748
FKBP4	29.047
FKBP5	4.41985
FKBP6	0
FKBP7	2.22294
FKBP8	277.636
FKBP9	43.9907
FKBP9P1	2.22132
FKBPL	7.47854
FKRP	5.96672
FKSG29	0
FKTN	6.13453
FLAD1	23.382
FLCN	11.286
FLG	0.00994884
FLG-AS1	0.0532735
FLG2	0
FLI1	0.110232
FLII	54.0114
FLJ10038	1.44339
FLJ12825	0.0668406
FLJ13224	0
FLJ16171	0
FLJ16779	0.0111943
FLJ20021	5.13359
FLJ21408	0.212548
FLJ22447	2.76428
FLJ22763	0
FLJ23867	4.24701
FLJ25758	0.298604
FLJ26245	0.928496
FLJ26850	0
FLJ27354	0.215377
FLJ30679	0
FLJ31104	0.200163
FLJ31356	0.125983
FLJ31662	0
FLJ32255	7.84512
FLJ33360	0
FLJ33534	0
FLJ33581	0
FLJ34503	0.0231478
FLJ35934	0.0498182
FLJ36000	0.115872
FLJ36777	0.0646223
FLJ37035	0.269146
FLJ37201	0.22883
FLJ37453	1.64846
FLJ37505	0
FLJ38122	0
FLJ38576	0.0184856
FLJ40194	0
FLJ40288	0
FLJ41200	0.294433
FLJ41278	0.0140645
FLJ41941	0.0191673
FLJ42102	0
FLJ42351	0.136505
FLJ42393	0.0202207
FLJ42627	0.299621
FLJ42969	0.0717607
FLJ43315	0
FLJ43879	0.0126791
FLJ44635	0.0201913
FLJ45079	0.00925124
FLJ45513	0
FLJ46066	0
FLJ46284	0.0263464
FLJ46906	0.630645
FLNA	205.921
FLNB	52.2504
FLNC	38.2638
FLOT1	49.5029
FLOT2	56.9199
FLRT1	0.0410681
FLRT2	4.96949
FLRT3	0
FLT1	0.00661081
FLT3	0.0114402
FLT3LG	7.31072
FLT4	0.00736237
FLVCR1	4.31791
FLVCR1-AS1	8.84541
FLVCR2	0.342612
FLYWCH1	7.32194
FLYWCH2	27.4822
FMN1	1.61831
FMN2	0.641781
FMNL1	27.6649
FMNL2	6.47071
FMNL3	4.31974
FMO1	0
FMO2	0
FMO3	0.155043
FMO4	0.615762
FMO5	0.960995
FMO6P	0
FMO9P	0
FMOD	0.0605144
FMR1	13.2557
FMR1-AS1	0
FMR1NB	0.410063
FN1	64.2428
FN3K	0.067984
FN3KRP	25.0056
FNBP1	14.2225
FNBP1L	3.0147
FNBP4	12.6898
FNDC1	0
FNDC3A	6.50501
FNDC3B	19.6995
FNDC4	9.93082
FNDC5	0.424267
FNDC7	0.0291751
FNDC8	0.181537
FNDC9	0
FNIP1	3.72346
FNIP2	1.75964
FNTA	34.5741
FNTB	3.76698
FOCAD	0
FOCAD-AS1	0
FOLH1	0
FOLH1B	0
FOLR1	0.735201
FOLR2	0
FOLR3	0.130924
FOPNL	21.7404
FOS	0.768302
FOSB	1.11924
FOSL1	143.825
FOSL2	31.5138
FOXA1	0.013115
FOXA2	0
FOXA3	0.070107
FOXB1	0
FOXB2	0.267219
FOXC1	4.99307
FOXC2	2.48702
FOXC2-AS1	0.354287
FOXCUT	0.148474
FOXD1	32.3823
FOXD2	0.661104
FOXD2-AS1	1.52034
FOXD3	0
FOXD3-AS1	0.442622
FOXD4	0.210287
FOXD4L1	0
FOXD4L3	0
FOXD4L4	0
FOXD4L5	0.0573639
FOXD4L6	0.033061
FOXE1	0.0127883
FOXE3	0.0234745
FOXF1	0.0353521
FOXF2	0.0420574
FOXG1	15.3754
FOXG1-AS1	0.119624
FOXH1	1.36964
FOXI1	0.115415
FOXI2	0.0140076
FOXI3	0.0395167
FOXJ1	0
FOXJ2	4.4635
FOXJ3	17.5546
FOXK1	7.49658
FOXK2	11.0851
FOXL1	11.998
FOXL2	4.97602
FOXL2NB	0.462541
FOXM1	35.1139
FOXN1	0.0167166
FOXN2	3.99686
FOXN3	2.59533
FOXN3-AS1	0.575371
FOXN3-AS2	0
FOXN4	0
FOXO1	0.78969
FOXO3	5.34939
FOXO3B	0.679084
FOXO4	4.34776
FOXO6	0.0762825
FOXP1	13.4776
FOXP1-AS1	0
FOXP2	0.654749
FOXP3	0
FOXP4	9.88426
FOXP4-AS1	1.05128
FOXQ1	0
FOXR1	0
FOXR2	3.0951
FOXRED1	12.3722
FOXRED2	0
FOXS1	6.34082
FPGS	41.1289
FPGT	5.12319
FPGT-TNNI3K	0.0351633
FPR1	13.9361
FPR2	0.0923342
FPR3	0
FRA10AC1	7.65352
FRAS1	0.0118738
FRAT1	2.50365
FRAT2	6.68931
FREM1	0.00420977
FREM2	0.00260631
FREM3	0
FRG1	53.2979
FRG1B	34.679
FRG2	0
FRG2B	0
FRG2C	0
FRG2DP	0
FRG2EP	0
FRK	0.456861
FRMD1	0.0340777
FRMD3	0.00855778
FRMD4A	7.42103
FRMD4B	0.720693
FRMD5	1.59948
FRMD6	11.8976
FRMD6-AS1	0.164893
FRMD6-AS2	0
FRMD7	0
FRMD8	10.5547
FRMD8P1	0
FRMPD1	0
FRMPD2	0.0172726
FRMPD2B	0
FRMPD3	0
FRMPD3-AS1	0
FRMPD4	0.0201456
FRRS1	2.98162
FRRS1L	0
FRS2	6.12872
FRS3	1.14016
FRY	0.00395695
FRY-AS1	0
FRYL	4.50259
FRZB	0.016259
FSBP	0.779585
FSCB	0
FSCN1	157.793
FSCN2	0.256269
FSCN3	0
FSD1	11.9107
FSD1L	2.67597
FSD2	0.424581
FSHB	0
FSHR	0
FSIP1	1.64508
FSIP2	0.00398925
FST	4.46011
FSTL1	121.781
FSTL3	10.4613
FSTL4	0.0321541
FSTL5	0
FTCD	0
FTCDNL1	0.560237
FTH1	5995.09
FTH1P18	0
FTH1P3	0.223493
FTHL17	0.0689355
FTL	2226.04
FTLP10	0
FTMT	0
FTO	16.2959
FTO-IT1	0.62983
FTSJ1	28.4898
FTSJ2	37.7173
FTSJ3	57.1047
FTX	0.503691
FUBP1	38.3124
FUBP3	29.3293
FUCA1	2.76867
FUCA2	114.462
FUK	3.3062
FUNDC1	20.3958
FUNDC2	17.0887
FUNDC2P2	0
FUOM	1.33204
FURIN	29.5755
FUS	146.53
FUT1	0.607761
FUT10	1.17112
FUT11	13.8633
FUT2	0.115386
FUT3	0
FUT4	0.99701
FUT5	0.0233821
FUT6	0
FUT7	0
FUT8	18.1332
FUT8-AS1	0.183244
FUT9	0.0363309
FUZ	15.3551
FXN	4.06119
FXR1	7.32045
FXR2	27.9059
FXYD1	0
FXYD2	0.229961
FXYD3	0.182939
FXYD4	0
FXYD5	449.266
FXYD6	0
FXYD6-FXYD2	0
FXYD7	0
FYB	0
FYCO1	3.12267
FYN	28.6632
FYTTD1	22.238
FZD1	5.01109
FZD10	0
FZD10-AS1	0
FZD2	5.33365
FZD3	1.29056
FZD4	0.341447
FZD5	0.850614
FZD6	10.3826
FZD7	2.50066
FZD8	7.62759
FZD9	0
FZR1	26.3336
G0S2	254.221
G2E3	2.84868
G3BP1	53.2764
G3BP2	32.6637
G6PC	0
G6PC2	0
G6PC3	86.478
G6PD	93.5607
GAA	2.40591
GAB1	0.895831
GAB2	1.49977
GAB3	0.48506
GAB4	0
GABARAP	297.8
GABARAPL1	17.9139
GABARAPL2	116.732
GABARAPL3	0.0496397
GABBR1	0.892325
GABBR2	0.00745344
GABPA	7.08973
GABPB1	13.0624
GABPB1-AS1	2.73422
GABPB2	2.86219
GABRA1	0
GABRA2	0.0565552
GABRA3	3.3098
GABRA4	0
GABRA5	0
GABRA6	0
GABRB1	0.0831059
GABRB2	0
GABRB3	0.0232089
GABRD	0
GABRE	0.0141314
GABRG1	0
GABRG2	1.48522
GABRG3	0.529955
GABRG3-AS1	0
GABRP	0
GABRQ	26.8718
GABRR1	0
GABRR2	0
GABRR3	0
GACAT1	0
GACAT2	0.478581
GACAT3	0
GAD1	5.35492
GAD2	0
GADD45A	71.031
GADD45B	22.3739
GADD45G	0.388964
GADD45GIP1	254.891
GADL1	0.0120681
GAGE1	0
GAGE10	0
GAGE12B	0
GAGE12C	0
GAGE12D	0
GAGE12E	0
GAGE12F	0
GAGE12H	0
GAGE12I	0
GAGE12J	3.79754
GAGE13	0
GAGE2A	0
GAGE2B	0.138765
GAGE2C	0
GAGE2D	0
GAGE2E	0.270366
GAGE4	0
GAGE5	0
GAGE6	0
GAGE7	0
GAGE8	0
GAK	16.7127
GAL	0
GAL3ST1	0
GAL3ST2	0
GAL3ST3	0.0935763
GAL3ST4	0.60666
GALC	0.461413
GALE	45.6316
GALK1	32.9036
GALK2	8.93809
GALM	15.3456
GALNS	16.9347
GALNT1	34.6075
GALNT10	23.4472
GALNT11	7.71847
GALNT12	3.14482
GALNT13	1.23913
GALNT14	0
GALNT15	0.459756
GALNT16	6.91247
GALNT18	3.0662
GALNT2	79.4817
GALNT3	0
GALNT4	1.61905
GALNT5	5.06694
GALNT6	0.32797
GALNT7	12.025
GALNT8	0
GALNT9	1.42369
GALNTL5	0
GALNTL6	0.0315076
GALP	0
GALR1	0.0484361
GALR2	0.217464
GALR3	0
GALT	6.29669
GAMT	17.9181
GAN	1.28543
GANAB	262.824
GANC	5.29153
GAP43	10.3794
GAPDH	3768.28
GAPDHS	0.0972832
GAPLINC	0.312585
GAPT	0
GAPVD1	12.5068
GAR1	47.4989
GAREM	0.858971
GAREML	0.0631358
GARNL3	0.0735784
GARS	107.513
GART	41.3593
GAS1	0.0794009
GAS2	0.0205506
GAS2L1	15.749
GAS2L1P2	0
GAS2L2	0.0148268
GAS2L3	2.44656
GAS5	50.8167
GAS5-AS1	0.515271
GAS6	5.72202
GAS6-AS1	0.182054
GAS6-AS2	1.00813
GAS7	0.0219855
GAS8	10.6178
GAS8-AS1	0.424183
GAST	0
GATA1	0
GATA2	0.191203
GATA2-AS1	0
GATA3	0.101809
GATA3-AS1	0
GATA4	0.0169955
GATA5	0
GATA6	3.3577
GATA6-AS1	0.105382
GATAD1	14.0673
GATAD2A	32.4926
GATAD2B	11.1635
GATB	6.06541
GATC	11.1427
GATM	3.37702
GATS	1.92819
GATSL2	4.84629
GATSL3	3.6803
GBA	48.1924
GBA2	8.39807
GBA3	0.0224273
GBAP1	0.751328
GBAS	13.8578
GBAT2	0.360598
GBE1	51.5616
GBF1	13.3906
GBGT1	0.144671
GBP1	17.5081
GBP1P1	0.121791
GBP2	11.0245
GBP3	0.499481
GBP4	1.11381
GBP5	0.497928
GBP6	0
GBP7	0.0185267
GBX1	0
GBX2	0
GC	0
GCA	1.95807
GCAT	7.4448
GCC1	9.87961
GCC2	4.46658
GCDH	10.8259
GCFC2	8.30656
GCG	0
GCGR	0.27069
GCH1	14.9813
GCHFR	10.0816
GCK	0.0747675
GCKR	0.483415
GCLC	7.78903
GCLM	22.336
GCM1	0.0325562
GCM2	0
GCN1	29.1344
GCNT1	7.04838
GCNT2	6.93655
GCNT3	2.04563
GCNT4	0.0386621
GCNT7	0.0896948
GCOM1	2.17255
GCSAM	0.242871
GCSAML	0.102414
GCSAML-AS1	0.0244118
GCSH	17.3241
GCSHP3	3.3677
GDA	0.0161273
GDAP1	7.71209
GDAP1L1	0.0374327
GDAP2	13.016
GDE1	57.0943
GDF10	0
GDF11	8.07889
GDF15	86.2499
GDF2	0.0238243
GDF3	0
GDF5	5.21634
GDF6	0.0238183
GDF7	0.093214
GDF9	0.334587
GDI1	67.3496
GDI2	123.074
GDNF	2.12054
GDNF-AS1	0.439236
GDPD1	1.27281
GDPD2	0.0223671
GDPD3	2.85564
GDPD4	0.0178967
GDPD5	3.89937
GDPGP1	3.02408
GEM	36.7294
GEMIN2	6.73919
GEMIN4	9.93745
GEMIN5	4.73065
GEMIN6	47.8602
GEMIN7	14.2756
GEMIN8	3.91019
GEMIN8P4	0.947372
GEN1	3.44788
GET4	26.1883
GFAP	0.120531
GFER	8.24295
GFI1	0
GFI1B	0
GFM1	23.5575
