Gene symbol	RR3__3
FKBP5	3.91039
FKBP6	0.443894
FKBP7	0.92062
FKBP8	1107.12
FKBP9	69.3964
FKBP9P1	3.03993
FKBPL	20.9093
FKRP	9.60982
FKSG29	0.138956
FKTN	6.55133
FLAD1	49.5949
FLCN	24.7941
FLG	0.0195523
FLG-AS1	0
FLG2	0
FLI1	0
FLII	66.1867
FLJ10038	1.32003
FLJ12825	0.227942
FLJ13224	0.125901
FLJ16171	0.0932573
FLJ16779	0
FLJ20021	13.3081
FLJ21408	0
FLJ22447	2.29964
FLJ22763	0
FLJ23867	8.82236
FLJ25758	0.0947287
FLJ26245	1.24421
FLJ26850	0
FLJ27354	0
FLJ30679	0
FLJ31104	0.376698
FLJ31356	0.0916082
FLJ31662	0
FLJ32255	15.0055
FLJ33360	0
FLJ33534	0
FLJ33581	0
FLJ34503	0.0333984
FLJ35934	0.681573
FLJ36000	0.135415
FLJ36777	0.249064
FLJ37035	0.208265
FLJ37201	0.298945
FLJ37453	4.64719
FLJ37505	0.0662928
FLJ38122	0
FLJ38576	0.0536093
FLJ40194	0
FLJ40288	0
FLJ41200	0.142138
FLJ41278	0
FLJ41941	0
FLJ42102	0.0923702
FLJ42351	0
FLJ42393	0.0585327
FLJ42627	0.114491
FLJ42969	0.0689689
FLJ43315	0
FLJ43879	0
FLJ44635	0
FLJ45079	0.0406457
FLJ45513	0.0953291
FLJ46066	0.0374675
FLJ46284	0
FLJ46906	2.64682
FLNA	382.351
FLNB	59.0163
FLNC	49.2172
FLOT1	92.6514
FLOT2	154.836
FLRT1	0.0199525
FLRT2	2.33232
FLRT3	0
FLT1	0.0510662
FLT3	0.0334423
FLT3LG	10.9227
FLT4	0.042519
FLVCR1	4.79292
FLVCR1-AS1	18.668
FLVCR2	0.188549
FLYWCH1	19.6681
FLYWCH2	70.5284
FMN1	0.921446
FMN2	0.392632
FMNL1	35.3972
FMNL2	3.26247
FMNL3	5.10892
FMO1	0
FMO2	0
FMO3	0.25593
FMO4	0.69024
FMO5	0.830591
FMO6P	0
FMO9P	0
FMOD	0
FMR1	7.4427
FMR1-AS1	0
FMR1NB	1.57973
FN1	40.2601
FN3K	0
FN3KRP	41.8287
FNBP1	11.7384
FNBP1L	1.47317
FNBP4	8.89642
FNDC1	0
FNDC3A	1.58462
FNDC3B	13.6185
FNDC4	15.3094
FNDC5	1.02646
FNDC7	0.0424821
FNDC8	0.464949
FNDC9	0
FNIP1	1.77781
FNIP2	1.19255
FNTA	25.6357
FNTB	2.9493
FOCAD	0.010369
FOCAD-AS1	0
FOLH1	0
FOLH1B	0
FOLR1	1.6547
FOLR2	0
FOLR3	0.723012
FOPNL	12.5407
FOS	0.0925556
FOSB	1.68597
FOSL1	218.699
FOSL2	54.1342
FOXA1	0.0191272
FOXA2	0
FOXA3	0.235967
FOXB1	0
FOXB2	0.271055
FOXC1	4.13831
FOXC2	3.00113
FOXC2-AS1	0.788468
FOXCUT	0.38293
FOXD1	31.4607
FOXD2	0.709056
FOXD2-AS1	3.38695
FOXD3	0
FOXD3-AS1	0
FOXD4	0.456142
FOXD4L1	0.0646551
FOXD4L3	0.0599009
FOXD4L4	0
FOXD4L5	0.0626628
FOXD4L6	0.0960803
FOXE1	0
FOXE3	0.033858
FOXF1	0.102612
FOXF2	0.638599
FOXG1	14.8628
FOXG1-AS1	0
FOXH1	5.6369
FOXI1	0.0999208
FOXI2	0.0204093
FOXI3	0.280193
FOXJ1	0.0496897
FOXJ2	4.187
FOXJ3	9.44522
FOXK1	9.37635
FOXK2	17.6277
FOXL1	21.5481
FOXL2	15.3731
FOXL2NB	0.550474
FOXM1	77.5038
FOXN1	0
FOXN2	1.13756
FOXN3	2.14196
FOXN3-AS1	0.808793
FOXN3-AS2	0
FOXN4	0
FOXO1	0.695208
FOXO3	7.07588
FOXO3B	0.884262
FOXO4	4.67538
FOXO6	0
FOXP1	23.1153
FOXP1-AS1	0.112335
FOXP2	0.476011
FOXP3	0.0872544
FOXP4	12.0939
FOXP4-AS1	0.382484
FOXQ1	0
FOXR1	0
FOXR2	1.40606
FOXRED1	25.2674
FOXRED2	0
FOXS1	21.9137
FPGS	130.244
FPGT	3.67068
FPGT-TNNI3K	0
FPR1	18.6778
FPR2	0
FPR3	0
FRA10AC1	13.7749
FRAS1	0.0119352
FRAT1	4.42755
FRAT2	8.40941
FREM1	0
FREM2	0.0230676
FREM3	0
FRG1	84.4994
FRG1B	30.8492
FRG2	0
FRG2B	0
FRG2C	0
FRG2DP	0
FRG2EP	0
FRK	0.320748
FRMD1	0.0165979
FRMD3	0.0320245
FRMD4A	5.42831
FRMD4B	0.369014
FRMD5	1.42498
FRMD6	7.19691
FRMD6-AS1	1.61027
FRMD6-AS2	0
FRMD7	0
FRMD8	6.30145
FRMD8P1	0.037605
FRMPD1	0
FRMPD2	0
FRMPD2B	0
FRMPD3	0
FRMPD3-AS1	0
FRMPD4	0.0370483
FRRS1	0.562792
FRRS1L	0
FRS2	2.26099
FRS3	1.22121
FRY	0.0116568
FRY-AS1	0.167318
FRYL	3.15474
FRZB	0
FSBP	0.393001
FSCB	0
FSCN1	240.288
FSCN2	0.735338
FSCN3	0
FSD1	22.7735
FSD1L	1.92827
FSD2	0.55304
FSHB	0
FSHR	0
FSIP1	1.62554
FSIP2	0.0176656
FST	8.37139
FSTL1	118.857
FSTL3	31.6625
FSTL4	0.011788
FSTL5	0
FTCD	0
FTCDNL1	0.156195
FTH1	6647.22
FTH1P18	0
FTH1P3	0.311598
FTHL17	0
FTL	3748.4
FTLP10	0
FTMT	0
FTO	7.7038
FTO-IT1	0.348696
FTSJ1	22.7327
FTSJ2	49.8787
FTSJ3	134.114
FTX	0.0841934
FUBP1	20.0335
FUBP3	16.3393
FUCA1	3.02397
FUCA2	136.27
FUK	8.29909
FUNDC1	16.6371
FUNDC2	21.1346
FUNDC2P2	0
FUOM	9.69555
FURIN	35.4985
FUS	297.818
FUT1	1.06989
FUT10	1.30917
FUT11	17.3074
FUT2	0.504635
FUT3	0
FUT4	0.512227
FUT5	0
FUT6	0.0432368
FUT7	0
FUT8	10.375
FUT8-AS1	0.0330573
FUT9	0.014605
FUZ	38.1954
FXN	3.75809
FXR1	7.17544
FXR2	34.1674
FXYD1	0
FXYD2	1.81542
FXYD3	0.894906
FXYD4	0
FXYD5	951.498
FXYD6	0
FXYD6-FXYD2	0
FXYD7	0
FYB	0
FYCO1	2.67264
FYN	25.5606
FYTTD1	9.04122
FZD1	2.71848
FZD10	0.0197285
FZD10-AS1	0
FZD2	11.2926
FZD3	1.50431
FZD4	0.280752
FZD5	0.567033
FZD6	3.42157
FZD7	1.70172
FZD8	6.71725
FZD9	0
FZR1	68.402
G0S2	333.195
G2E3	0.796414
G3BP1	53.9922
G3BP2	18.2723
G6PC	0.0470643
G6PC2	0
G6PC3	181.409
G6PD	189.408
GAA	7.46337
GAB1	0.441867
GAB2	2.87344
GAB3	0.496447
GAB4	0.0249557
GABARAP	752.368
GABARAPL1	25.974
GABARAPL2	106.04
GABARAPL3	0
GABBR1	1.69426
GABBR2	0.0328108
GABPA	1.90289
GABPB1	7.6813
GABPB1-AS1	4.06047
GABPB2	3.61075
GABRA1	0
GABRA2	0.0819839
GABRA3	2.30007
GABRA4	0.00575023
GABRA5	0
GABRA6	0
GABRB1	0.120211
GABRB2	0.00861718
GABRB3	0.0226966
GABRD	0
GABRE	0.144109
GABRG1	0.0279415
GABRG2	1.24036
GABRG3	0.55937
GABRG3-AS1	0
GABRP	0
GABRQ	16.9883
GABRR1	0
GABRR2	0
GABRR3	0
GACAT1	0
GACAT2	0.0941103
GACAT3	0
GAD1	9.00572
GAD2	0
GADD45A	61.8539
GADD45B	41.713
GADD45G	1.09276
GADD45GIP1	880.638
GADL1	0
GAGE1	0.0217058
GAGE10	0
GAGE12B	0
GAGE12C	0
GAGE12D	0
GAGE12E	0
GAGE12F	0
GAGE12H	0
GAGE12I	0
GAGE12J	14.6747
GAGE13	0
GAGE2A	0
GAGE2B	0.178491
GAGE2C	0
GAGE2D	0
GAGE2E	0.348889
GAGE4	0
GAGE5	0
GAGE6	0
GAGE7	0
GAGE8	0
GAK	30.1159
GAL	0
GAL3ST1	0
GAL3ST2	0.143642
GAL3ST3	0.0194909
GAL3ST4	0.621377
GALC	0.286478
GALE	33.389
GALK1	120.949
GALK2	5.73828
GALM	57.007
GALNS	16.869
GALNT1	24.3269
GALNT10	29.0605
GALNT11	5.69113
GALNT12	4.33072
GALNT13	0.769567
GALNT14	0
GALNT15	0.329742
GALNT16	11.2015
GALNT18	1.96245
GALNT2	116.785
GALNT3	0.0198239
GALNT4	0.369953
GALNT5	3.62822
GALNT6	1.27088
GALNT7	4.98859
GALNT8	0
GALNT9	2.70791
GALNTL5	0
GALNTL6	0
GALP	0
GALR1	0.0704103
GALR2	0.257872
GALR3	0.433768
GALT	9.13498
GAMT	66.952
GAN	0.688134
GANAB	451.161
GANC	3.89502
GAP43	18.2179
GAPDH	7728.29
GAPDHS	0.0926594
GAPLINC	0.593979
GAPT	0
GAPVD1	10.5797
GAR1	61.5934
GAREM	0.734161
GAREML	0.0923356
GARNL3	0.0537018
GARS	160.559
GART	31.4515
GAS1	0.230912
GAS2	0.118933
GAS2L1	39.3277
GAS2L1P2	0
GAS2L2	0.0647519
GAS2L3	1.46076
GAS5	41.1751
GAS5-AS1	0
GAS6	8.17277
GAS6-AS1	1.51543
GAS6-AS2	0.622816
GAS7	0.0242474
GAS8	15.6011
GAS8-AS1	0.222451
GAST	0
GATA1	0
GATA2	0.517585
GATA2-AS1	0
GATA3	0.233088
GATA3-AS1	0
GATA4	0
GATA5	0.101219
GATA6	3.04836
GATA6-AS1	0.303063
GATAD1	17.3029
GATAD2A	52.128
GATAD2B	11.0954
GATB	5.97927
GATC	10.4828
GATM	1.29534
GATS	2.2415
GATSL2	4.64433
GATSL3	5.27468
GBA	118.462
GBA2	15.4004
GBA3	0
GBAP1	1.93892
GBAS	8.3097
GBAT2	1.11946
GBE1	34.7916
GBF1	11.4696
GBGT1	0.382304
GBP1	10.1458
GBP1P1	0
GBP2	12.1225
GBP3	0.213888
GBP4	1.32664
GBP5	0.211597
GBP6	0
GBP7	0
GBX1	0
GBX2	0
GC	0
GCA	1.70815
GCAT	32.0208
GCC1	20.1059
GCC2	1.58895
GCDH	25.5538
GCFC2	4.88879
GCG	0
GCGR	1.8889
GCH1	6.94198
GCHFR	57.6322
GCK	0
GCKR	0.27355
GCLC	6.62605
GCLM	18.035
GCM1	0.0473194
GCM2	0
GCN1	50.7235
GCNT1	4.87336
GCNT2	7.01649
GCNT3	2.89954
GCNT4	0.0375996
GCNT7	0.0971358
GCOM1	0.688463
GCSAM	0.255714
GCSAML	0.149649
GCSAML-AS1	0
GCSH	14.8215
GCSHP3	0.956939
GDA	0
GDAP1	4.90444
GDAP1L1	0.16281
GDAP2	6.28113
GDE1	83.7423
GDF10	0
GDF11	11.3832
GDF15	244.702
GDF2	0.0343497
GDF3	0
GDF5	8.57723
GDF6	0
GDF7	0.907671
GDF9	0.592563
GDI1	201.622
GDI2	160.321
GDNF	3.16913
GDNF-AS1	1.26079
GDPD1	3.35169
GDPD2	0
GDPD3	5.66596
GDPD4	0
GDPD5	16.2266
GDPGP1	4.66542
GEM	18.3036
GEMIN2	4.3865
GEMIN4	16.0444
GEMIN5	2.94636
GEMIN6	55.496
GEMIN7	39.3016
GEMIN8	5.04585
GEMIN8P4	0.760036
GEN1	1.47094
GET4	100.848
GFAP	0.288943
GFER	29.5939
GFI1	0.121441
GFI1B	0
GFM1	15.7739
GFM2	6.14728
GFOD1	1.38914
GFOD2	19.1571
GFPT1	9.32944
GFPT2	65.101
GFRA1	0
GFRA2	0
GFRA3	0
GFRA4	0.0454733
GFRAL	0.035215
GFY	0
GGA1	26.9423
GGA2	20.1501
GGA3	10.8279
GGACT	1.74774
GGCT	47.249
GGCX	8.94192
GGH	92.7984
GGN	0.803761
GGNBP1	0
GGNBP2	36.6657
GGPS1	8.68195
GGT1	24.5201
GGT3P	2.46473
GGT5	0.0292601
GGT6	0.0342633
GGT7	44.9443
GGT8P	4.71981
GGTA1P	0
GGTLC1	0
GGTLC2	0.756013
GH1	0
GH2	0
GHDC	72.436
GHET1	0.532187
GHITM	162.124
GHR	0
GHRH	0
GHRHR	0
GHRL	0.207948
GHRLOS	0.453597
GHSR	0.164462
GID4	3.14512
GID8	26.0733
GIF	0
GIGYF1	23.536
GIGYF2	8.12667
GIMAP1	0
GIMAP1-GIMAP5	0.0020924
GIMAP2	1.78129
GIMAP4	0.0683178
GIMAP5	1.54219
GIMAP6	0.0185576
GIMAP7	0
GIMAP8	0.642177
GIMD1	0
GIN1	0.672369
GINM1	38.8742
GINS1	12.8342
GINS2	58.0804
GINS3	8.34681
GINS4	7.9964
GIP	0.900281
GIPC1	471.699
GIPC2	0
GIPC3	0.192546
GIPR	0.632052
GIT1	34.2165
GIT2	8.39646
GJA1	9.4983
GJA10	0
GJA3	0
GJA4	0.16879
GJA5	0
GJA8	0
GJA9	0
GJA9-MYCBP	0.391221
GJB1	0
GJB2	0
GJB3	2.57937
GJB4	0.114938
GJB5	0.516611
GJB6	0
GJB7	0.0290727
GJC1	7.02244
GJC2	1.66488
GJC3	0.84028
GJD2	0.0660247
GJD3	0.840886
GJD4	0.0434495
GK	2.78882
GK2	0
GK3P	0
GK5	1.0997
GKAP1	12.7876
GKN1	0
GKN2	0
GLA	33.1187
GLB1	21.1433
GLB1L	5.72208
GLB1L2	0.0205663
GLB1L3	0.0221275
GLCCI1	0.651115
GLCE	1.86585
GLDC	5.19773
GLDN	0.0250092
GLE1	37.456
GLG1	48.5363
GLI1	0.483083
GLI2	0.00931242
GLI3	2.25401
GLI4	33.5563
GLIDR	5.03517
GLIPR1	5.53821
GLIPR1L1	0.0731355
GLIPR1L2	0.0383554
GLIPR2	23.3748
GLIS1	3.92008
GLIS2	11.3783
GLIS2-AS1	0
GLIS3	4.21857
GLIS3-AS1	0.870035
GLMN	1.74547
GLMP	55.3762
GLO1	44.685
GLOD4	50.7469
GLOD5	0
GLP1R	0
GLP2R	0
GLRA1	0
GLRA2	0
GLRA3	0
GLRA4	0
GLRB	0.850234
GLRX	26.1841
GLRX2	8.59856
GLRX3	67.727
GLRX5	133.453
GLS	29.1779
GLS2	0
GLT1D1	0.168404
GLT6D1	0
GLT8D1	27.8157
GLT8D2	0.682369
GLTP	73.9218
GLTPD2	1.04685
GLTSCR1	2.6369
GLTSCR1L	0.716682
GLTSCR2	243.836
GLUD1	26.5219
GLUD1P3	0.173272
GLUD1P7	0
GLUD2	0.056672
GLUL	1.3324
GLYAT	0
GLYATL1	0
GLYATL2	0
GLYATL3	0.0312914
GLYCAM1	0
GLYCTK	15.3285
GLYCTK-AS1	0.0622045
GLYR1	5.56924
GM140	0
GM2A	17.9867
GMCL1	4.62367
GMCL1P1	0
GMDS	30.3336
GMDS-AS1	0
GMEB1	10.6905
GMEB2	8.36165
GMFB	12.8117
GMFG	0.497472
GMIP	12.2622
GML	0
GMNC	0.0177782
GMNN	20.4102
GMPPA	105.377
GMPPB	33.2136
GMPR	2.36812
GMPR2	55.0223
GMPS	66.16
GNA11	57.8031
GNA12	23.4231
GNA13	2.98195
GNA14	0.26436
GNA14-AS1	0
GNA15	0.144408
GNAI1	6.59211
GNAI2	309.425
GNAI3	65.8868
GNAL	0.136943
GNAO1	0.068423
GNAQ	11.7563
GNAS	349.378
GNAS-AS1	10.8442
GNAT1	0
GNAT2	0.204923
GNAT3	0
GNAZ	0.76791
GNB1	166.457
GNB1L	15.6651
GNB2	499.734
GNB2L1	2330.31
GNB3	0.786824
GNB4	6.22551
GNB5	13.1769
GNE	5.94528
GNG10	89.8089
GNG11	321.491
GNG12	34.5302
GNG12-AS1	0
GNG13	0.0750478
GNG2	2.19804
GNG3	6.80315
GNG4	6.70747
GNG5	63.3705
GNG7	0
GNG8	0
GNGT1	0
GNGT2	19.3028
GNL1	43.7822
GNL2	33.3973
GNL3	60.4722
GNL3L	33.4796
GNLY	0
GNMT	0.0680708
GNPAT	23.9608
GNPDA1	22.4959
GNPDA2	4.66029
GNPNAT1	13.7274
GNPTAB	5.6378
GNPTG	7.79807
GNRH1	0.743436
GNRH2	0
GNRHR	0.0110857
GNRHR2	10.6685
GNS	47.7186
GOLGA1	6.01023
GOLGA2	58.5077
GOLGA2P10	1.3724
GOLGA2P2Y	0
GOLGA2P3Y	0
GOLGA2P5	1.06266
GOLGA2P6	0.0226157
GOLGA2P7	25.9388
GOLGA2P9	0
GOLGA3	16.3824
GOLGA4	5.6075
GOLGA5	18.0834
GOLGA6A	0
GOLGA6B	0
GOLGA6C	0.0353843
GOLGA6D	0
GOLGA6L1	0
GOLGA6L10	0.559844
GOLGA6L17P	0.329189
GOLGA6L2	0.102969
GOLGA6L22	0
GOLGA6L3	2.61107
GOLGA6L4	0.405504
GOLGA6L5P	0.556333
GOLGA6L6	0
GOLGA6L7P	0
GOLGA6L9	0.0603352
GOLGA7	19.3665
GOLGA7B	2.30022
GOLGA8A	0.704793
GOLGA8B	0.97333
GOLGA8CP	0
GOLGA8DP	0
GOLGA8EP	0
GOLGA8F	0
GOLGA8G	0
GOLGA8H	0.0603511
GOLGA8IP	0.319128
GOLGA8J	0
GOLGA8K	0
GOLGA8M	0.120797
GOLGA8N	0.011909
GOLGA8O	0.0612039
GOLGA8R	0.0122823
GOLGA8S	0.0697652
GOLGA8T	0
GOLGB1	7.6848
GOLIM4	19.9304
GOLM1	107.134
GOLPH3	19.5175
GOLPH3L	12.0491
GOLT1A	0.855969
GOLT1B	14.0127
GON4L	6.46419
GOPC	11.5428
GORAB	1.24609
GORASP1	11.5954
GORASP2	27.0714
GOSR1	12.1587
GOSR2	46.8248
GOT1	29.7096
GOT1L1	0
GOT2	113.343
GP1BA	0.651933
GP1BB	0.387534
GP2	0.0749161
GP5	0.110867
GP6	0.421342
GP9	0
GPA33	0.0466377
GPAA1	290.592
GPALPP1	9.46964
GPAM	13.0372
GPANK1	35.3238
GPAT2	0
GPATCH1	4.67408
GPATCH11	4.4712
GPATCH2	5.86837
GPATCH2L	2.51921
GPATCH3	30.3055
GPATCH4	207.898
GPATCH8	7.24525
GPBAR1	0.267632
GPBP1	13.3564
GPBP1L1	28.9662
GPC1	54.0023
GPC2	0.152079
GPC3	0
GPC4	0.0693096
GPC5	0.243578
GPC5-AS1	0
GPC5-AS2	0
GPC6	4.18448
GPC6-AS1	0
GPC6-AS2	0
GPCPD1	0.755076
GPD1	0.064739
GPD1L	4.49738
GPD2	4.80045
GPER1	16.1751
GPHA2	0
GPHB5	0
GPHN	1.67609
GPI	258.045
GPIHBP1	0.0290589
GPKOW	23.6834
GPLD1	0.010852
GPM6A	0.334206
GPM6B	0.091211
GPN1	39.6111
GPN2	29.8486
GPN3	19.9856
GPNMB	2.19764
GPR1	0.339755
GPR1-AS	0.0867837
GPR101	0
GPR107	39.7506
GPR108	87.2595
GPR119	0
GPR12	0
GPR132	0.542351
GPR135	0.482959
GPR137	185.786
GPR137B	1.44135
GPR137C	0.165177
GPR139	0
GPR141	0
GPR142	0
GPR143	0.0401586
GPR146	3.03987
GPR148	0
GPR149	0.056987
GPR15	0
GPR150	0.107852
GPR151	0
GPR152	0.0972757
GPR153	2.66895
GPR155	0.220866
GPR156	0.244927
GPR157	1.55544
GPR158	0.141987
GPR158-AS1	0
GPR160	0.232903
GPR161	5.17106
GPR162	1.04631
GPR17	0.0259612
GPR171	0
GPR173	2.25757
GPR174	0
GPR176	23.1579
GPR179	0.015739
GPR18	0
GPR180	2.47132
GPR182	0.0875173
GPR183	0.151891
GPR19	0.428592
GPR20	0
GPR21	0
GPR22	0.0878192
GPR25	0
GPR26	0
GPR27	0
GPR3	0.788704
GPR31	0
GPR32	0
GPR33	0
GPR34	0
GPR35	0.125443
GPR37	0.303264
GPR37L1	0.777335
GPR39	1.18075
GPR4	1.34422
GPR45	0.0394123
GPR50	0
GPR52	0
GPR55	0.151094
GPR6	0
GPR61	0.0462693
GPR62	0.0910484
GPR63	0.273003
GPR65	0.141145
GPR68	11.2286
GPR75	0.277528
GPR75-ASB3	0
GPR78	0
GPR82	0.270388
GPR83	0.0298743
GPR84	0.366213
GPR85	2.97464
GPR87	0.0454062
GPR88	0.0372693
GPR89A	4.13044
GPR89B	2.71036
GPRASP1	0.108895
GPRASP2	1.64154
GPRC5A	16.4604
GPRC5B	7.85909
GPRC5C	0
GPRC5D	0
GPRC6A	0
GPRIN1	8.36578
GPRIN2	0
GPRIN3	0
GPS1	189.761
GPS2	148.906
GPSM1	5.95985
GPSM2	7.35426
GPSM3	1.53697
GPT	0.285811
GPT2	36.8619
GPX1	1339.51
GPX2	0
GPX3	0.53933
GPX4	510.494
GPX5	0
GPX6	0
GPX7	0
GPX8	19.4134
GRAMD1A	23.4818
GRAMD1B	1.26769
GRAMD1C	0.0925256
GRAMD2	0.0786616
GRAMD3	3.37242
GRAMD4	1.71852
GRAP	0.0987813
GRAP2	0
GRAPL	0.0766376
GRASP	0.395641
GRB10	16.4732
GRB14	0.0830191
GRB2	77.9744
GRB7	1.58308
GREB1	0.871469
GREB1L	0.585005
GREM1	32.5119
GREM2	0.153051
GRHL1	0.125135
GRHL2	0
GRHL3	0
GRHPR	81.9265
GRIA1	0
GRIA2	0
GRIA3	0
GRIA4	0.0468466
GRID1	0.0108196
GRID1-AS1	0.0634871
GRID2	0.012576
GRID2IP	0
GRIFIN	0
GRIK1	0
GRIK1-AS1	0
GRIK1-AS2	0.338481
GRIK2	0.20836
GRIK3	0
GRIK4	0
GRIK5	0.328652
GRIN1	0
GRIN2A	0.0266608
GRIN2B	0
GRIN2C	0.34134
GRIN2D	0.112313
GRIN3A	0.121286
GRIN3B	0.199073
GRINA	221.872
GRIP1	0.139459
GRIP2	0.056982
GRIPAP1	49.2585
GRK1	0
GRK4	1.18799
GRK5	6.83513
GRK6	32.5967
GRK7	0.116667
GRM1	0.0283307
GRM2	0.0771084
GRM3	0.0150174
GRM4	0
GRM5	0
GRM5-AS1	0
GRM6	0.0205819
GRM7	0
GRM7-AS1	0
GRM7-AS2	0
GRM7-AS3	0
GRM8	0.0181056
GRN	215.536
GRP	0
GRPEL1	75.7133
GRPEL2	6.38371
GRPR	1.833
GRSF1	11.3468
GRTP1	1.25836
GRTP1-AS1	0
GRWD1	52.8207
GRXCR1	0
GRXCR2	0
GS1-124K5.11	4.26621
GS1-24F4.2	0
GS1-259H13.2	1.5577
GS1-279B7.1	0
GS1-594A7.3	0
GS1-600G8.3	0
GSAP	2.15208
GSC	0
GSC2	0
GSDMA	0.0922778
GSDMB	1.45699
GSDMC	0
GSDMD	129.324
GSE1	2.90146
GSG1	0.389015
GSG1L	0.103422
GSG2	2.87476
GSK3A	114.672
GSK3B	7.72538
GSKIP	10.3314
GSN	89.8521
GSN-AS1	0.133765
GSPT1	33.5945
GSPT2	9.90844
GSR	59.5045
GSS	157.168
GSTA1	0
GSTA2	0
GSTA3	0
GSTA4	2.30013
GSTA5	0
GSTA7P	0
GSTCD	2.43836
GSTK1	79.1168
GSTM1	29.5307
GSTM2	23.6923
GSTM2P1	0
GSTM3	0.0632882
GSTM4	68.9121
GSTM5	0.175035
GSTO1	388.611
GSTO2	0.679319
GSTP1	536.812
GSTT1	71.0784
GSTT2	0
GSTT2B	0
GSTTP1	0
GSTTP2	0
GSTZ1	103.751
GSX1	0.0901116
GSX2	0
GTDC1	1.48395
GTF2A1	5.43688
GTF2A1L	0
GTF2A2	38.5287
GTF2B	14.5812
GTF2E1	8.19046
GTF2E2	29.9105
GTF2F1	192.357
GTF2F2	22.6727
GTF2H1	7.94364
GTF2H2	0.688531
GTF2H2B	2.79064
GTF2H2C	0.51119
GTF2H2C_2	2.58516
GTF2H3	31.4962
GTF2H4	15.4203
GTF2H5	7.51841
GTF2I	32.6874
GTF2IP1	0
GTF2IP20	1.17149
GTF2IP4	0
GTF2IRD1	5.31108
GTF2IRD1P1	4.35136
GTF2IRD2	10.8716
GTF2IRD2B	0.0539427
GTF3A	71.5008
GTF3C1	20.7509
GTF3C2	15.9692
GTF3C2-AS1	0.818197
GTF3C3	5.33449
GTF3C4	6.54842
GTF3C5	129.118
GTF3C6	40.4791
GTPBP1	9.03189
GTPBP10	2.22307
GTPBP2	8.91977
GTPBP3	19.1623
GTPBP4	105.699
GTPBP6	0
GTPBP8	9.43812
GTSCR1	0
GTSE1	18.112
GTSE1-AS1	0.136319
GTSF1	2.28012
GTSF1L	0.102064
GUCA1A	0.0353567
GUCA1B	0.584215
GUCA1C	0
GUCA2A	0
GUCA2B	0
GUCD1	18.8835
GUCY1A2	0.0346697
GUCY1A3	0
GUCY1B2	0
GUCY1B3	0.582103
GUCY2C	0
GUCY2D	0
GUCY2EP	0
GUCY2F	0
GUCY2GP	0
GUF1	2.58068
GUK1	452.371
GULP1	1.10798
GUSB	59.1729
GUSBP1	2.09605
GUSBP10	0
GUSBP11	0.378309
GUSBP2	0.118787
GUSBP3	0.0887165
GUSBP4	0.373976
GUSBP5	0
GUSBP9	0
GVINP1	0.050263
GXYLT1	3.87475
GXYLT1P3	0
GXYLT2	5.12708
GYG1	25.3414
GYG2	0.0663078
GYG2P1	0
GYLTL1B	0
GYPA	0
GYPB	0
GYPC	14.4559
GYPE	0
GYS1	31.1048
GYS2	0
GZF1	2.63405
GZMA	0
GZMB	0
GZMH	0
GZMK	0
GZMM	0
H19	0.284563
H1F0	35.2746
H1FNT	0.16249
H1FOO	0
H1FX	295.946
H1FX-AS1	2.30429
H2AFB1	0
H2AFB2	0
H2AFB3	0
H2AFJ	19.6671
H2AFV	106.567
H2AFX	61.3521
H2AFY	133.563
H2AFY2	0.396893
H2AFZ	365.158
H2BFM	0.0716192
H2BFWT	0
H2BFXP	0
H3F3A	11.7636
H3F3AP4	286.892
H3F3B	116.142
H3F3C	0.275639
H6PD	10.6784
HAAO	0.109875
HABP2	0
HABP4	25.3589
HACD1	24.4933
HACD2	6.73667
HACD3	33.303
HACD4	0
HACE1	0.487957
HACL1	7.47274
HADH	16.1414
HADHA	131.25
HADHB	37.8908
HAGH	25.1879
HAGHL	11.9541
HAGLR	4.40693
HAGLROS	0.483803
HAL	0
HAMP	0
HAND1	0
HAND2	0.725702
HAND2-AS1	0
HAO1	0
HAO2	0.046713
HAO2-IT1	0
HAP1	0
HAPLN1	0.0136266
HAPLN2	0
HAPLN3	13.7312
HAPLN4	0
HAR1A	0.0233898
HAR1B	0
HARBI1	2.58243
HARS	148.614
HARS2	19.3506
HAS1	9.04295
HAS2	2.07615
HAS2-AS1	2.14428
HAS3	0.403929
HAT1	17.4438
HAUS1	13.4784
HAUS2	7.42416
HAUS3	4.09018
HAUS4	11.4412
HAUS5	11.6048
HAUS6	2.45023
HAUS7	53.9288
HAUS8	15.8613
HAVCR1	0
HAVCR1P1	0.112797
HAVCR2	0.0814434
HAX1	103.317
HBA1	0.278591
HBA2	0.139612
HBB	2.39868
HBBP1	0
HBD	0.100904
HBE1	61.4539
HBEGF	11.1314
HBG1	0.146599
HBG2	0
HBM	0
HBP1	4.17978
HBQ1	0
HBS1L	8.16139
HBZ	0
HCAR1	0.0437358
HCAR2	0.744316
HCAR3	0
HCCAT5	0
HCCS	21.4569
HCFC1	27.709
HCFC1-AS1	0
HCFC1R1	72.6516
HCFC2	1.05994
HCG11	0.0111531
HCG14	0
HCG17	0.325113
HCG18	2.51035
HCG2040054	0
HCG22	0
HCG23	0
HCG25	0.114207
HCG26	0
HCG27	0.237234
HCG4	0.556589
HCG4B	0.35009
HCG8	0.111318
HCG9	0
HCK	0
HCLS1	0.393935
HCN1	0.00647104
HCN2	72.6628
HCN3	1.18582
HCN4	0.0783656
