Gene symbol	RR3__1
DNAH17	0.104557
DNAH17-AS1	0
DNAH2	0.0217843
DNAH3	0.00504436
DNAH5	0.219994
DNAH6	0.00487976
DNAH7	0.156233
DNAH8	0.00425803
DNAH9	0.020679
DNAI1	0
DNAI2	0
DNAJA1	214.177
DNAJA1P5	0
DNAJA2	51.2781
DNAJA3	13.9169
DNAJA4	0.0682682
DNAJB1	147.356
DNAJB11	96.3439
DNAJB12	29.527
DNAJB13	0.0721229
DNAJB14	6.37576
DNAJB2	77.8423
DNAJB3	0
DNAJB4	6.15988
DNAJB5	6.48179
DNAJB5-AS1	0.212168
DNAJB6	92.2969
DNAJB7	0.153367
DNAJB8	0
DNAJB8-AS1	0
DNAJB9	2.13049
DNAJC1	40.5949
DNAJC10	12.8431
DNAJC11	58.0014
DNAJC12	8.37559
DNAJC13	4.52536
DNAJC14	33.8719
DNAJC15	14.0965
DNAJC16	2.49366
DNAJC17	54.1089
DNAJC18	1.58562
DNAJC19	4.24821
DNAJC2	33.3445
DNAJC21	9.6988
DNAJC22	7.65371
DNAJC24	4.2622
DNAJC25	4.89909
DNAJC25-GNG10	1.35122
DNAJC27	0.676801
DNAJC27-AS1	0
DNAJC28	0.11399
DNAJC3	14.4497
DNAJC3-AS1	1.71001
DNAJC30	14.5742
DNAJC4	30.0188
DNAJC5	76.7123
DNAJC5B	0
DNAJC5G	0.069246
DNAJC6	2.8095
DNAJC7	183.218
DNAJC8	113.81
DNAJC9	24.6458
DNAJC9-AS1	0.137358
DNAL1	5.47851
DNAL4	4.38547
DNALI1	3.52444
DNASE1	1.3242
DNASE1L1	9.89717
DNASE1L2	0.542005
DNASE1L3	0
DNASE2	72.8036
DNASE2B	0
DND1	11.451
DNER	30.6551
DNHD1	1.07827
DNLZ	124.62
DNM1	96.4117
DNM1L	12.6276
DNM1P35	0.144963
DNM1P41	1.19567
DNM1P46	0.0168151
DNM2	93.4323
DNM3	0.48582
DNM3-IT1	0
DNM3OS	0.0951774
DNMBP	3.37099
DNMBP-AS1	0.0992002
DNMT1	48.147
DNMT3A	6.23315
DNMT3B	0.84441
DNMT3L	0
DNPEP	41.9626
DNPH1	62.8262
DNTT	0.0658253
DNTTIP1	77.4768
DNTTIP2	22.7368
DOC2A	29.9773
DOC2B	0
DOC2GP	0
DOCK1	5.21088
DOCK10	3.43551
DOCK11	1.31405
DOCK2	1.21571
DOCK3	1.34174
DOCK4	0.724133
DOCK4-AS1	0
DOCK5	5.32114
DOCK6	4.63635
DOCK7	2.87043
DOCK8	0.482126
DOCK9	4.81413
DOCK9-AS1	0
DOCK9-AS2	0.319321
DOHH	77.1217
DOK1	104.318
DOK2	0.307378
DOK3	1.52146
DOK4	23.8499
DOK5	0
DOK6	0.310604
DOK7	0.61308
DOLK	18.1741
DOLPP1	18.6968
DONSON	9.25993
DOPEY1	0.118546
DOPEY2	1.00893
DOT1L	14.1987
DPAGT1	23.485
DPCD	200.481
DPCR1	0
DPEP1	0
DPEP2	0
DPEP3	0
DPF1	33.5364
DPF2	24.8703
DPF3	1.60725
DPH1	27.7035
DPH2	50.7091
DPH3	5.59376
DPH3P1	11.3128
DPH5	11.9566
DPH6	5.26757
DPH6-AS1	0.188039
DPH7	14.0982
DPM1	63.6605
DPM2	279.433
DPM3	595.446
DPP10	0
DPP10-AS1	0
DPP10-AS3	0
DPP3	24.9818
DPP4	4.95132
DPP6	0.13279
DPP7	186.8
DPP8	9.85864
DPP9	79.1708
DPP9-AS1	1.44258
DPPA2	0.303846
DPPA2P3	0.314766
DPPA3	0.067727
DPPA4	6.48593
DPPA5	0
DPRX	0
DPRXP4	0
DPT	0.710197
DPY19L1	8.03947
DPY19L1P1	0.461773
DPY19L2	0.443476
DPY19L2P1	0.279281
DPY19L2P2	1.93631
DPY19L2P3	0.57102
DPY19L2P4	0.332769
DPY19L3	2.18321
DPY19L4	2.05152
DPY30	37.0387
DPYD	2.63015
DPYD-AS1	0
DPYD-AS2	0
DPYS	0
DPYSL2	61.8769
DPYSL3	72.4008
DPYSL4	0.241395
DPYSL5	0.0372531
DQX1	0.774097
DR1	13.3304
DRAIC	0
DRAM1	26.4066
DRAM2	14.3682
DRAP1	814.66
DRAXIN	0.153402
DRC1	0.106027
DRC7	0.120835
DRD1	0
DRD2	0.0251848
DRD3	0
DRD4	2.83417
DRD5	0
DRG1	72.3336
DRG2	54.5269
DRGX	0
DRICH1	0.163044
DROSHA	16.1138
DRP2	2.22675
DSC1	0.0152173
DSC2	0
DSC3	0.0164251
DSCAM	0.0365032
DSCAM-AS1	0.124883
DSCAM-IT1	0
DSCAML1	0
DSCAS	0
DSCC1	5.68518
DSCR10	0
DSCR3	13.2445
DSCR4	0
DSCR8	0.448247
DSCR9	0.208489
DSE	7.39911
DSEL	8.45803
DSG1	0
DSG1-AS1	0
DSG2	9.37827
DSG2-AS1	0.101586
DSG3	0.125886
DSG4	0
DSN1	47.0349
DSP	0.00793399
DSPP	0
DST	5.51817
DSTN	85.5244
DSTNP2	15.0961
DSTYK	17.4632
DTD1	30.4816
DTD2	1.49535
DTHD1	0.020241
DTL	6.84991
DTNA	9.97357
DTNB	12.2191
DTNBP1	24.0075
DTWD1	3.69878
DTWD2	1.13203
DTX1	0
DTX2	41.3515
DTX2P1-UPK3BP1-PMS2P11	3.74798
DTX3	17.9934
DTX3L	11.1129
DTX4	0.0944456
DTYMK	176.466
DUOX1	0.173723
DUOX2	0.00997199
DUOXA1	0.265071
DUOXA2	0
DUPD1	0
DUS1L	47.4235
DUS2	24.4436
DUS3L	31.3055
DUS4L	1.13507
DUSP1	17.7456
DUSP10	2.86976
DUSP11	9.58123
DUSP12	10.6797
DUSP13	0.162735
DUSP14	20.3443
DUSP15	1.09406
DUSP16	4.72279
DUSP18	6.2083
DUSP19	0.549582
DUSP2	0
DUSP21	0
DUSP22	5.10438
DUSP23	88.4751
DUSP26	0.0858914
DUSP27	0
DUSP28	2.44034
DUSP3	24.4889
DUSP4	9.30901
DUSP5	8.19274
DUSP5P1	0.0534512
DUSP6	1.87042
DUSP7	5.26458
DUSP8	5.55175
DUSP9	1.1691
DUT	50.815
DUX4	0
DUXA	0.232557
DUXAP10	0
DUXAP8	2.73059
DVL1	63.4155
DVL2	19.2668
DVL3	24.5325
DXO	11.166
DYDC1	0.103068
DYDC2	0
DYM	8.98639
DYNAP	0.141019
DYNC1H1	74.4091
DYNC1I1	3.58247
DYNC1I2	35.7155
DYNC1LI1	20.903
DYNC1LI2	48.9116
DYNC2H1	0.47433
DYNC2LI1	7.82464
DYNLL1	412.68
DYNLL2	111.306
DYNLRB1	565.203
DYNLRB2	1.35329
DYNLT1	132.47
DYNLT3	10.4919
DYRK1A	5.19627
DYRK1B	51.9641
DYRK2	3.00108
DYRK3	8.18507
DYRK4	6.07569
DYSF	0.274381
DYTN	0
DYX1C1	2.95412
DYX1C1-CCPG1	9.24194
DZANK1	0.720899
DZIP1	5.6621
DZIP1L	3.66561
DZIP3	0.538778
E2F1	87.8699
E2F2	7.08583
E2F3	4.15385
E2F4	38.7171
E2F5	1.69333
E2F6	7.82623
E2F7	2.48719
E2F8	1.0228
E4F1	8.91756
EAF1	13.3607
EAF2	0.577348
EAPP	21.5863
EARS2	11.2085
EBAG9	3.88733
EBF1	4.54617
EBF2	1.50598
EBF3	0.0145142
EBF4	0
EBI3	21.517
EBLN1	0
EBLN2	0.782727
EBLN3	6.5156
EBNA1BP2	116.18
EBP	182.655
EBPL	18.2595
ECD	21.9058
ECE1	127.262
ECE2	28.5722
ECEL1	0.0903971
ECEL1P2	0
ECH1	123.542
ECHDC1	27.3295
ECHDC2	0.138902
ECHDC3	0
ECHS1	186.322
ECI1	100.439
ECI2	23.0396
ECM1	29.7742
ECM2	0.100531
ECRP	0
ECSCR	0.212903
ECSIT	265.848
ECT2	8.61134
ECT2L	0
EDA	0.0120672
EDA2R	1.58891
EDAR	0
EDARADD	0.307423
EDC3	41.818
EDC4	30.5549
EDDM3A	0
EDDM3B	0
EDEM1	5.36289
EDEM2	49.6432
EDEM3	3.25004
EDF1	1331.82
EDIL3	2.0349
EDN1	2.93504
EDN2	0
EDN3	0
EDNRA	0.154688
EDNRB	2.74567
EDNRB-AS1	0.27209
EDRF1	2.37147
EDRF1-AS1	0
EEA1	2.39839
EED	14.4026
EEF1A1	1815.75
EEF1A2	1.64031
EEF1B2	289.828
EEF1D	1578.14
EEF1DP3	0.452103
EEF1E1	14.6109
EEF1E1-BLOC1S5	0
EEF1G	3484.42
EEF2	2900.15
EEF2K	9.27889
EEF2KMT	12.74
EEFSEC	18.3721
EEPD1	0.0954193
EFCAB1	0
EFCAB10	0.618406
EFCAB11	9.90873
EFCAB12	0
EFCAB13	0.313732
EFCAB14	11.8281
EFCAB14-AS1	0
EFCAB2	2.18199
EFCAB3	0
EFCAB5	0.0172186
EFCAB6	0.0139878
EFCAB6-AS1	0.0673171
EFCAB7	1.54346
EFCAB9	0
EFCC1	0.0244072
EFEMP1	0.619052
EFEMP2	133.133
EFHB	0.114593
EFHC1	1.88246
EFHC2	0
EFHD1	0
EFHD2	164.67
EFNA1	33.5441
EFNA2	0.0311886
EFNA3	5.45357
EFNA4	12.6409
EFNA5	9.16835
EFNB1	2.84376
EFNB2	25.2729
EFNB3	0.161488
EFR3A	9.52354
EFR3B	2.85654
EFS	0
EFTUD1	11.391
EFTUD1P1	0.615695
EFTUD2	105.083
EGF	0.128043
EGFEM1P	0
EGFL6	0
EGFL7	0.922285
EGFL8	0.078891
EGFLAM	0.029056
EGFLAM-AS2	0
EGFLAM-AS4	0.0437715
EGFR	7.68264
EGFR-AS1	0.0464259
EGLN1	12.9193
EGLN2	134.009
EGLN3	15.7687
EGOT	0.0951079
EGR1	3.98402
EGR2	0.482007
EGR3	0.207001
EGR4	0
EHBP1	6.16429
EHBP1L1	274.274
EHD1	181.684
EHD2	193.97
EHD3	2.78477
EHD4	19.6839
EHD4-AS1	0.122284
EHF	0.946359
EHHADH	0.45166
EHHADH-AS1	0
EHMT1	7.29464
EHMT1-IT1	0
EHMT2	57.2981
EI24	154.809
EID1	220.647
EID2	17.6445
EID2B	1.58162
EID3	0.235852
EIF1	456.862
EIF1AD	45.9635
EIF1AX	34.2165
EIF1AX-AS1	0
EIF1AY	0
EIF1B	15.8815
EIF1B-AS1	0.0633388
EIF2A	12.0998
EIF2AK1	51.6739
EIF2AK2	7.09224
EIF2AK3	1.40249
EIF2AK4	26.2099
EIF2B1	53.8531
EIF2B2	76.2864
EIF2B3	47.3633
EIF2B4	64.6567
EIF2B5	23.3473
EIF2B5-AS1	0
EIF2D	10.564
EIF2S1	40.6842
EIF2S2	276.463
EIF2S3	147.54
EIF3A	117.078
EIF3B	338.922
EIF3C	1.62033
EIF3CL	0.27052
EIF3D	141.197
EIF3E	122.203
EIF3F	220.707
EIF3G	1002.71
EIF3H	180.502
EIF3I	740.084
EIF3IP1	0
EIF3J	40.5682
EIF3J-AS1	2.71898
EIF3K	915.06
EIF3L	148.863
EIF3M	124.69
EIF4A1	1164.85
EIF4A2	32.0299
EIF4A3	73.6564
EIF4B	163.06
EIF4E	7.25852
EIF4E1B	0
EIF4E2	117.207
EIF4E3	0.218865
EIF4EBP1	508.008
EIF4EBP2	10.677
EIF4EBP3	5.81596
EIF4ENIF1	7.35927
EIF4G1	171.264
EIF4G2	86.5368
EIF4G3	9.70512
EIF4H	122.39
EIF5	35.839
EIF5A	1468.62
EIF5A2	1.52605
EIF5AL1	0.90678
EIF5B	89.4764
EIF6	1625.21
ELAC1	2.38524
ELAC2	46.8509
ELANE	0.813096
ELAVL1	39.4948
ELAVL2	0.0171628
ELAVL3	0.027357
ELAVL4	0
ELDR	0
ELF1	2.50098
ELF2	3.03898
ELF3	6.14875
ELF4	8.62374
ELF5	1.12172
ELFN1	0.0344678
ELFN1-AS1	4.72259
ELFN2	0
ELK1	13.2691
ELK2AP	0
ELK3	7.82739
ELK4	3.26277
ELL	12.4181
ELL2	8.92964
ELL3	2.02581
ELMO1	14.0855
ELMO1-AS1	0
ELMO2	21.943
ELMO3	4.67597
ELMOD1	0.264025
ELMOD2	4.16852
ELMOD3	4.73578
ELMSAN1	6.10922
ELN	3.95782
ELOF1	570.439
ELOVL1	132.125
ELOVL2	0
ELOVL2-AS1	0
ELOVL3	4.9186
ELOVL4	1.02216
ELOVL5	8.68321
ELOVL6	6.49061
ELOVL7	6.19959
ELP2	31.1793
ELP3	17.6737
ELP4	3.45676
ELP5	94.4747
ELP6	54.4931
ELSPBP1	0
EMB	0.342126
EMBP1	0.030321
EMC1	26.3677
EMC10	194.662
EMC2	15.1777
EMC3	156.237
EMC3-AS1	2.46291
EMC4	83.0993
EMC6	77.3922
EMC7	64.828
EMC8	38.6324
EMC9	62.0021
EMCN	0.0160544
EMD	90.7905
EME1	4.77647
EME2	0.379658
EMG1	132.865
EMID1	0
EMILIN1	5.74382
EMILIN2	52.7593
EMILIN3	0.033667
EML1	8.41871
EML2	52.4525
EML2-AS1	0.515758
EML3	66.7173
EML4	4.48925
EML5	0.307914
EML6	0.256578
EMP1	13.503
EMP2	5.29732
EMP3	458.394
EMX1	0
EMX2	0.145287
EMX2OS	0.0346413
EN1	0.110207
EN2	0
ENAH	20.6477
ENAM	0
ENC1	6.11033
ENDOD1	2.73626
ENDOG	84.1055
ENDOU	0
ENDOV	26.7727
ENG	82.1165
ENGASE	6.3222
ENHO	1.5543
ENKD1	58.7549
ENKUR	0.381495
ENO1	5521.64
ENO1-AS1	1.32024
ENO2	94.6679
ENO3	4.39211
ENO4	0.0456672
ENOPH1	15.3079
ENOSF1	8.6599
ENOX1	0.497313
ENOX1-AS2	0
ENOX2	2.81246
ENPEP	0
ENPP1	2.87129
ENPP2	0.97967
ENPP3	0
ENPP4	0.696276
ENPP5	0
ENPP6	0
ENPP7	0
ENPP7P13	0.107086
ENSA	361.594
ENTHD1	0.0242249
ENTHD2	8.86218
ENTPD1	1.74978
ENTPD1-AS1	0.150467
ENTPD2	0
ENTPD3	0
ENTPD3-AS1	0.394845
ENTPD4	7.14903
ENTPD5	3.76584
ENTPD6	26.8167
ENTPD7	1.68226
ENTPD8	0.0633636
ENY2	21.0016
EOGT	2.47383
EOMES	0.158743
EP300	0.939278
EP300-AS1	0.610704
EP400	9.43341
EP400NL	0.987512
EPAS1	14.2605
EPB41	4.69358
EPB41L1	9.06391
EPB41L2	16.0717
EPB41L3	0.0971468
EPB41L4A	1.91355
EPB41L4A-AS1	6.11513
EPB41L4A-AS2	0.400196
EPB41L4B	4.64931
EPB41L5	0.788154
EPB42	0
EPC1	5.50178
EPC2	1.77345
EPCAM	0.277967
EPDR1	84.5371
EPG5	1.41133
EPGN	0.026946
EPHA1	0.0385534
EPHA1-AS1	0.0889464
EPHA10	0.136171
EPHA2	26.9356
EPHA3	0.04895
EPHA4	0.0298927
EPHA5	0.602563
EPHA5-AS1	1.28017
EPHA6	0
EPHA7	0.4399
EPHA8	0
EPHB1	0.328022
EPHB2	11.8103
EPHB3	0.0304032
EPHB4	0.250338
EPHB6	0.300143
EPHX1	177.768
EPHX2	0.0608787
EPHX3	0.307162
EPHX4	1.68915
EPM2A	0.796917
EPM2AIP1	2.36407
EPN1	659.028
EPN2	9.49237
EPN2-AS1	0
EPN2-IT1	0.186797
EPN3	0
EPO	0.211788
EPOR	11.2283
EPPIN	0.197172
EPPIN-WFDC6	0
EPPK1	0.0471874
EPRS	38.6869
EPS15	6.78966
EPS15L1	15.6366
EPS8	3.58811
EPS8L1	19.7923
EPS8L2	26.7641
EPS8L3	0
EPSTI1	0.0829871
EPT1	3.34331
EPX	0
EPYC	0
EQTN	0
ERAL1	67.8329
ERAP1	5.10709
ERAP2	39.9416
ERAS	0
ERBB2	17.4244
ERBB2IP	5.03609
ERBB3	2.79201
ERBB4	0.0526121
ERC1	3.9631
ERC2	0.289231
ERC2-IT1	0
ERCC1	172.876
ERCC2	50.1319
ERCC3	11.4727
ERCC4	3.2986
ERCC5	20.1283
ERCC6	0.77915
ERCC6-PGBD3	1.10485
ERCC6L	5.10892
ERCC6L2	1.50591
ERCC8	3.23506
EREG	1.36735
ERF	97.7637
ERG	0.0670853
ERGIC1	116.047
ERGIC2	21.4229
ERGIC3	1232.54
ERH	235.665
ERI1	6.57967
ERI2	4.02271
ERI3	192.863
ERI3-IT1	1.36817
ERICH1	29.8691
ERICH1-AS1	0
ERICH2	1.42719
ERICH3	0.0616885
ERICH3-AS1	0
ERICH4	0
ERICH5	0
ERICH6	0
ERICH6-AS1	0.235734
ERICH6B	0
ERLEC1	21.9949
ERLIN1	21.7767
ERLIN2	18.9874
ERMAP	2.37964
ERMARD	7.2411
ERMN	0
ERMP1	6.19248
ERN1	0.417378
ERN2	0.0373099
ERO1A	12.8649
ERO1B	0.983412
ERP27	0
ERP29	371.948
ERP44	16.6727
ERRFI1	17.0137
ERV3-1	1.03376
ERVFRD-1	0
ERVH48-1	0.0579215
ERVK13-1	0.671331
ERVMER34-1	0
ERVV-1	0.0265182
ERVV-2	0
ESAM	0
ESCO1	3.45613
ESCO2	3.72623
ESD	69.1997
ESF1	15.2497
ESM1	3.2472
ESPL1	9.5442
ESPN	0.0732572
ESPNL	7.07214
ESPNP	0.299978
ESR1	0
ESR2	0.0159472
ESRG	7.02955
ESRP1	0.018273
ESRP2	3.61292
ESRRA	49.9418
ESRRB	0
ESRRG	0.0670755
ESX1	0
ESYT1	104.53
ESYT2	8.9498
ESYT3	0
ETAA1	3.85544
ETF1	46.5119
ETFA	60.7818
ETFB	870.487
ETFDH	3.27836
ETHE1	18.4046
ETNK1	3.02699
ETNK2	0.0503422
ETNPPL	0.134371
ETS1	17.7014
ETS2	5.33976
ETV1	2.18587
ETV2	3.20197
ETV3	6.53199
ETV3L	0.646576
ETV4	22.8067
ETV5	14.0447
ETV6	2.36456
ETV7	0.324358
EVA1A	12.1891
EVA1B	195.276
EVA1C	11.7408
EVADR	0
EVC	12.058
EVC2	2.41049
EVI2A	0.0683995
EVI2B	0.0336954
EVI5	0.907047
EVI5L	12.0822
EVL	22.2835
EVPL	0.0287931
EVPLL	0
EVX1	0
EVX1-AS	0
EVX2	0
EWSAT1	0.0261137
EWSR1	110.363
EXD1	0.0435805
EXD2	0.139996
EXD3	15.3205
EXO1	6.10513
EXO5	0
EXOC1	11.1256
EXOC2	4.79313
EXOC3	115.873
EXOC3-AS1	3.98816
EXOC3L1	6.60964
EXOC3L2	0
EXOC3L4	1.6601
EXOC4	48.0957
EXOC5	5.76758
EXOC6	3.15406
EXOC6B	2.38593
EXOC7	34.373
EXOC8	5.2388
EXOG	4.21882
EXOSC1	47.476
EXOSC10	15.0661
EXOSC2	65.4007
EXOSC3	39.3351
EXOSC4	496.023
EXOSC5	70.7242
EXOSC6	27.1185
EXOSC7	64.7655
EXOSC8	29.9488
EXOSC9	30.2606
EXPH5	0.118338
EXT1	25.8501
EXT2	47.4707
EXTL1	0.0800772
EXTL2	9.03585
EXTL3	46.8352
EXTL3-AS1	0
EYA1	0.498688
EYA2	0
EYA3	6.42681
EYA4	3.09137
EYS	0
EZH1	3.54907
EZH2	12.0067
EZR	99.5992
EZR-AS1	0
F10	0
F10-AS1	0
F11	0
F11-AS1	0
F11R	18.0891
F12	3.04057
F13A1	0
F13B	0
F2	0.0334213
F2R	4.98905
F2RL1	0.612423
F2RL2	0.594097
F2RL3	0
F3	22.3262
F5	0
F7	0
F8	3.18513
F8A1	4.41356
F8A2	0
F8A3	0
F9	0
FA2H	0
FAAH	0.319485
FAAH2	0.600931
FAAHP1	0.279885
FAAP100	31.0514
FAAP20	723.319
FAAP24	28.5483
FABP1	0
FABP12	0
FABP2	0
FABP3	3.77335
FABP4	0
FABP5	29.3448
FABP5P3	0
FABP6	18.3937
FABP7	0
FABP9	0
FADD	82.5252
FADS1	40.3026
FADS2	16.8289
FADS3	79.6596
FADS6	0.0290563
FAF1	0.0254978
FAF2	10.8829
FAH	96.7325
FAHD1	41.8982
FAHD2A	13.7743
FAHD2B	1.34589
FAHD2CP	0.898446
FAIM	7.35051
FAIM2	3.05578
FALEC	0
FAM101A	0
FAM101B	0.0356847
FAM102A	16.0105
FAM102B	2.0725
FAM103A1	26.5192
FAM104A	21.1133
FAM104B	7.55339
FAM105A	0.250734
FAM106A	0
FAM106B	0
FAM106CP	0
FAM107A	0.922567
FAM107B	23.6405
FAM109A	10.4728
FAM109B	0
FAM110A	9.59799
FAM110B	0
FAM110C	0.0324611
FAM110D	0
FAM111A	17.1184
FAM111B	3.47426
FAM114A1	17.9573
FAM114A2	5.26812
FAM117A	0.589611
FAM117B	0.736402
FAM118A	3.41006
FAM118B	3.58753
FAM120A	34.7076
FAM120AOS	6.61571
FAM120B	6.02914
FAM120C	19.9162
FAM122A	2.35531
FAM122B	16.0059
FAM122C	0.966842
FAM124A	0.412793
FAM124B	0
FAM126A	8.14485
FAM126B	1.52604
FAM127A	142.26
FAM127B	67.5162
FAM127C	14.7553
FAM129A	14.6027
FAM129B	233.271
FAM129C	0
FAM131A	13.4893
FAM131B	0.512506
FAM131C	3.53315
FAM132A	1.96772
FAM132B	0.765844
FAM133A	1.95172
FAM133B	19.2157
FAM133CP	0.157148
FAM133DP	0
FAM134A	37.2978
FAM134B	8.56527
FAM134C	35.2523
FAM135A	0.313124
FAM135B	0
FAM136A	53.8926
FAM138A	0
FAM138B	0
FAM138C	0
FAM138D	0
FAM138E	0
FAM138F	0
FAM13A	0.862519
FAM13A-AS1	0
FAM13B	2.5004
FAM13C	0.274857
FAM149A	0
FAM149B1	1.59991
FAM150A	0
FAM150B	0
FAM151A	0.0679113
FAM151B	0.640721
FAM153A	0
FAM153B	0
FAM153C	0.135305
FAM155A	0.183564
FAM155A-IT1	0
FAM155B	0
FAM156A	0.000010741
FAM156B	0.52261
FAM157A	0.0555731
FAM157B	0.110846
FAM157C	0.3101
FAM159A	0
FAM159B	0
FAM160A1	0.712696
FAM160A2	15.5905
FAM160B1	2.91641
FAM160B2	15.4674
FAM161A	1.67262
FAM161B	1.32957
FAM162A	63.0093
FAM162B	0
FAM163A	0.0224673
FAM163B	0
FAM166A	7.2175
FAM166B	0.0731972
FAM167A	10.1849
FAM167A-AS1	0
FAM167B	11.4683
FAM168A	4.19971
FAM168B	16.3124
FAM169A	1.12497
FAM169B	0
FAM170A	0
FAM170B	0
FAM170B-AS1	0
FAM171A1	12.9639
FAM171A2	2.99651
FAM171B	0.527353
FAM172A	3.0483
FAM172BP	0
FAM173A	116.772
FAM173B	3.76875
FAM174A	8.7599
FAM174B	0.200173
FAM175A	2.48182
FAM175B	5.47367
FAM177A1	12.0011
FAM177B	0.15682
FAM178A	2.05842
FAM178B	0
FAM179A	0.382667
FAM179B	0.708047
FAM180A	0.339243
FAM180B	0
FAM181A	0
FAM181A-AS1	0
FAM181B	0
FAM182A	0
FAM182B	0
FAM183A	0
FAM183B	0
FAM183CP	0
FAM184A	0.380681
FAM184B	0.0670593
FAM185A	3.09321
FAM186A	0.0694484
FAM186B	0.198871
FAM187B	0
FAM188A	4.5754
FAM188B	2.01666
FAM189A1	0.0407139
FAM189A2	0
FAM189B	61.9118
FAM192A	55.9983
FAM193A	3.34652
FAM193B	6.11772
FAM195A	103.633
FAM195B	239.267
FAM196A	0.188907
FAM196B	0.419111
FAM197Y2	0
FAM197Y5	0
FAM198A	0.660229
FAM198B	0.213024
FAM199X	4.74116
FAM19A1	0
FAM19A2	1.5368
FAM19A3	1.97136
FAM19A4	0
FAM19A5	0
FAM200A	1.53938
FAM200B	1.31464
FAM201A	0
FAM204A	17.1544
FAM205A	0
FAM205BP	0.0206663
FAM205C	0
FAM206A	2.71944
FAM207A	150.333
FAM208A	6.27179
FAM208B	1.33306
FAM209A	0
FAM209B	0
FAM20A	0.0871642
FAM20B	9.09478
FAM20C	28.3857
FAM210A	4.69987
FAM210B	12.9188
FAM212A	6.91066
FAM212B	4.97421
FAM212B-AS1	0.188179
FAM213A	46.3107
FAM213B	25.5447
FAM214A	1.77169
FAM214B	17.5926
FAM215A	0.200763
FAM216A	6.95894
FAM216B	0.0393034
FAM217A	0
FAM217B	6.9361
FAM218A	0
FAM219A	29.7318
FAM219B	8.24979
FAM21A	8.54803
FAM21C	5.91408
FAM21EP	1.65487
FAM220A	6.28924
FAM221A	1.14296
FAM221B	0.0443321
FAM222A	0.103611
FAM222A-AS1	0
FAM222B	8.79831
FAM223A	0
FAM223B	0
FAM224A	0
FAM224B	0
FAM225A	0.24056
FAM225B	0.0764874
FAM226B	0
FAM227A	0.169238
FAM227B	0.573141
FAM228A	0.0369479
FAM228B	2.86767
FAM229A	4.27863
FAM229B	8.19248
FAM230B	0.0195271
FAM230C	0
FAM231A	0
FAM231B	0.0537788
FAM231C	0
FAM231D	0.0338437
FAM24A	0
FAM24B	2.90979
FAM24B-CUZD1	0
FAM25A	4.70123
FAM25BP	0
FAM25C	0
FAM25G	0
FAM26D	0
FAM26E	2.15596
FAM26F	0.324562
FAM27B	11.1334
FAM27C	1.72166
FAM27E2	0
FAM27E3	0.73533
FAM27L	1.39135
FAM32A	172.573
FAM35A	6.92788
FAM35BP	0
FAM35DP	0.315231
FAM3A	105.781
FAM3B	0
FAM3C	22.8497
FAM3D	0
FAM41AY1	0
FAM41C	0.0800381
FAM43A	0.413748
FAM43B	0.280592
FAM45A	4.78268
FAM45B	2.94068
FAM46A	6.18986
FAM46B	12.1135
FAM46C	0.122056
FAM46D	0.236688
FAM47A	0.0766202
FAM47B	0
FAM47C	0
FAM47E	0.202564
FAM47E-STBD1	0.97553
FAM49A	0
FAM49B	12.6482
FAM50A	289.704
FAM50B	11.7571
FAM53A	0.0466518
FAM53B	12.0291
FAM53B-AS1	0.294437
FAM53C	9.57642
FAM57A	28.657
FAM57B	1.30078
FAM58A	16.7368
FAM60A	11.1112
FAM63A	22.0774
FAM63B	1.94096
FAM64A	11.4494
FAM65A	33.733
FAM65B	0.165212
FAM65C	4.21284
FAM66A	0
FAM66B	0.389447
FAM66C	0.0397598
FAM66D	0
FAM66E	0
FAM69A	4.93647
FAM69B	0.739086
FAM69C	0
FAM71A	0
FAM71B	0
FAM71C	0
FAM71D	0
FAM71E1	0.999415
FAM71E2	0.0204268
FAM71F1	0.280117
FAM71F2	0.287016
FAM72A	2.76619
FAM72B	7.67563
FAM72C	2.92326
FAM72D	0.00059637
FAM73A	3.14997
FAM73B	17.0057
FAM74A1	0
FAM74A3	0.0358934
FAM74A4	0
FAM74A6	0
FAM74A7	0.0356856
FAM76A	4.2308
FAM76B	0.879229
FAM78A	1.52025
FAM78B	0.749869
FAM81A	0.559912
FAM81B	0
FAM83A	42.998
FAM83A-AS1	0.68341
FAM83B	0.0101393
FAM83C	0.0616278
FAM83C-AS1	0.912736
FAM83D	20.5609
FAM83E	0.233822
FAM83F	0.161755
FAM83G	10.1896
FAM83H	0.0113473
FAM83H-AS1	0
FAM84A	0
FAM84B	0.139139
FAM86B1	0.645165
FAM86B2	0
FAM86B3P	0.364012
FAM86C1	3.94583
FAM86C2P	1.85652
FAM86DP	2.79171
FAM86EP	0.595223
FAM86FP	0.124691
FAM86HP	0.0948133
FAM86JP	0.784912
FAM87A	0.0160196
FAM87B	0
FAM89A	5.87612
FAM89B	66.945
FAM8A1	1.25166
FAM90A1	0.104899
FAM90A10P	0
FAM90A25P	0
FAM90A27P	0
FAM90A2P	0
FAM90A7P	0
FAM91A1	9.41492
FAM92A1	6.04929
FAM92A1P2	0.134618
FAM92B	0
FAM95A	0.0276113
FAM95B1	0
FAM95C	0.344979
FAM96A	53.9015
FAM96B	363.269
FAM98A	30.0573
FAM98B	19.7931
FAM98C	22.2849
FAM99A	0
FAM99B	0
FAM9A	0.0911293
FAM9B	0
FAM9C	0
FAN1	2.6867
