Gene symbol	Con2__2
CTSA	153.813
CTSB	170.318
CTSC	16.8106
CTSD	1101.29
CTSE	0
CTSF	6.55208
CTSG	0
CTSH	0.0661702
CTSK	82.0008
CTSL	303.602
CTSL3P	0
CTSLP2	0.0936824
CTSLP8	0
CTSO	3.52857
CTSS	9.78442
CTSV	0.325825
CTSW	0.116233
CTSZ	0
CTTN	127.94
CTTNBP2	1.23735
CTTNBP2NL	7.85126
CTU1	11.5296
CTU2	20.5565
CTXN1	16.7736
CTXN2	0
CTXN3	0
CUBN	0.0619809
CUEDC1	29.7056
CUEDC2	81.6635
CUL1	32.4133
CUL2	20.5736
CUL3	13.7857
CUL4A	39.1024
CUL4B	47.58
CUL5	6.12174
CUL7	3.54743
CUL9	1.72259
CUTA	192.599
CUTC	15.3499
CUX1	18.102
CUX2	0.0128696
CUZD1	0.0663006
CWC15	15.374
CWC22	8.88663
CWC25	7.27731
CWC27	23.8833
CWF19L1	16.194
CWF19L2	4.67207
CWH43	0
CX3CL1	0
CX3CR1	0.0146579
CXADR	9.49578
CXADRP2	0
CXADRP3	0
CXCL1	1.70726
CXCL10	0
CXCL11	0.0304065
CXCL12	0.748725
CXCL13	0
CXCL14	0.840857
CXCL16	0
CXCL17	0.0646735
CXCL2	2.32677
CXCL3	1.95817
CXCL5	0.0372759
CXCL6	0
CXCL8	14.2518
CXCL9	0
CXCR1	0
CXCR2	0.0173213
CXCR2P1	0
CXCR3	0
CXCR4	0.0288643
CXCR5	0
CXCR6	0
CXXC1	22.1987
CXXC1P1	0
CXXC4	0.0635764
CXXC5	68.5131
CXorf21	0
CXorf23	0.98517
CXorf36	0
CXorf38	8.11076
CXorf40A	8.07361
CXorf40B	21.8347
CXorf49	0
CXorf51A	0
CXorf56	10.9284
CXorf57	1.96544
CXorf58	0
CXorf65	0
CXorf66	0
CXorf67	0
CYB561	17.6067
CYB561A3	48.9825
CYB561D1	5.31199
CYB561D2	32.7369
CYB5A	41.8213
CYB5B	56.0462
CYB5D1	6.03328
CYB5D2	10.1585
CYB5R1	31.1654
CYB5R2	0.183742
CYB5R3	65.6898
CYB5R4	11.8481
CYB5RL	3.43308
CYBA	265.901
CYBB	0.0414935
CYBRD1	15.9955
CYC1	180.773
CYCS	39.7923
CYCSP52	0
CYFIP1	37.5622
CYFIP2	6.68664
CYGB	0.0216767
CYHR1	28.0327
CYLC1	0
CYLC2	0
CYLD	13.3524
CYMP	0
CYP11A1	0.0491955
CYP11B1	0
CYP11B2	0
CYP17A1	0.0509967
CYP19A1	0.0304695
CYP1A1	0.265689
CYP1A2	0
CYP1B1	50.0409
CYP1B1-AS1	0.0274083
CYP20A1	1.92313
CYP21A1P	0
CYP21A2	0
CYP24A1	0.0974564
CYP26A1	0.0666089
CYP26B1	7.74918
CYP26C1	0
CYP27A1	1.03872
CYP27B1	0.0559382
CYP27C1	0.295313
CYP2A13	0
CYP2A6	0
CYP2A7	0
CYP2B6	0
CYP2B7P	0
CYP2C18	0.236426
CYP2C19	0.0535817
CYP2C8	0
CYP2C9	0
CYP2D6	0
CYP2D7	0.0287328
CYP2E1	0.0290054
CYP2F1	0.0261846
CYP2G1P	0
CYP2J2	0.205579
CYP2R1	3.72017
CYP2S1	0.0527883
CYP2U1	2.37475
CYP2W1	0
CYP39A1	0
CYP3A4	0
CYP3A43	0
CYP3A5	0.240553
CYP3A7	0
CYP3A7-CYP3A51P	0
CYP46A1	0.226997
CYP4A11	0
CYP4A22	0
CYP4B1	0
CYP4F11	0.630933
CYP4F12	0
CYP4F2	0
CYP4F22	0
CYP4F24P	0
CYP4F29P	0
CYP4F3	0.18473
CYP4F30P	0
CYP4F35P	0.0159446
CYP4F62P	0
CYP4F8	0
CYP4V2	3.23477
CYP4X1	0.0790608
CYP4Z1	0
CYP4Z2P	0
CYP51A1	28.07
CYP51A1-AS1	0.0187031
CYP7A1	0
CYP7B1	0
CYP8B1	0.0227778
CYR61	41.6302
CYS1	0.0338697
CYSLTR1	0.0685427
CYSLTR2	0
CYSRT1	8.74829
CYSTM1	86.163
CYTH1	4.79674
CYTH2	8.33987
CYTH3	3.20381
CYTH4	2.49865
CYTIP	0.848172
CYTL1	0
CYYR1	0
D21S2088E	0
D2HGDH	4.87212
DAAM1	2.97162
DAAM2	0
DAB1	0
DAB1-AS1	0
DAB2	16.872
DAB2IP	1.66281
DACH1	0.0578212
DACH2	0
DACT1	1.05854
DACT2	0
DACT3	0.198227
DACT3-AS1	0.1747
DAD1	188.351
DAG1	37.9977
DAGLA	2.7146
DAGLB	15.4958
DALRD3	22.0009
DANCR	107.679
DAND5	0.0277819
DAO	0
DAOA	0
DAOA-AS1	0
DAP	156.484
DAP3	37.4242
DAPK1	5.54849
DAPK2	0.175672
DAPK3	60.8331
DAPL1	0.121587
DAPP1	0
DARS	44.1679
DARS-AS1	0.795894
DARS2	6.6583
DAW1	0.695187
DAXX	24.5094
DAZ1	0
DAZ2	0
DAZ3	0
DAZ4	0
DAZAP1	107.84
DAZAP2	96.6747
DAZL	0
DBET	0.134966
DBF4	11.1175
DBF4B	4.50355
DBH	0.0166646
DBH-AS1	0.146758
DBI	230.362
DBIL5P	0.0760952
DBIL5P2	0
DBN1	26.7871
DBNDD1	5.0524
DBNDD2	3.84885
DBNL	64.4473
DBP	2.40486
DBR1	6.30434
DBT	2.69581
DBX1	0
DBX2	0
DCAF10	10.1855
DCAF11	11.9717
DCAF12	19.8801
DCAF12L1	0
DCAF12L2	0
DCAF13	31.0513
DCAF13P3	0
DCAF15	17.5223
DCAF16	5.40417
DCAF17	3.87497
DCAF4	3.84855
DCAF4L1	0.00934531
DCAF4L2	0
DCAF5	7.49524
DCAF6	20.0988
DCAF7	39.8281
DCAF8	16.6218
DCAF8L1	0.0655405
DCAF8L2	0.0704911
DCAKD	23.2059
DCANP1	0
DCBLD1	10.1818
DCBLD2	468.619
DCC	1.86727
DCD	0
DCDC1	0.110411
DCDC2	0
DCDC2B	0
DCDC2C	0.033162
DCDC5	0.0093719
DCHS1	0.162038
DCHS2	0.0834515
DCK	14.5069
DCLK1	1.37379
DCLK2	2.17155
DCLK3	0
DCLRE1A	4.69457
DCLRE1B	9.92615
DCLRE1C	2.78025
DCN	0.154236
DCP1A	7.73718
DCP1B	6.05803
DCP2	3.6636
DCPS	5.63318
DCST1	0
DCST2	0
DCSTAMP	0.0334192
DCT	0.0203093
DCTD	38.1306
DCTN1	78.7204
DCTN1-AS1	0
DCTN2	96.0512
DCTN3	195.826
DCTN4	25.0657
DCTN5	24.2402
DCTN6	30.9076
DCTPP1	93.2297
DCUN1D1	7.41633
DCUN1D2	5.55127
DCUN1D3	11.5464
DCUN1D4	6.16899
DCUN1D5	2.69337
DCX	0
DCXR	87.7
DDA1	17.8361
DDAH1	14.6596
DDAH2	21.3023
DDB1	113.179
DDB2	28.7807
DDC	0
DDC-AS1	0
DDHD1	1.51812
DDHD2	14.1183
DDI1	0
DDI2	3.12159
DDIAS	3.99925
DDIT3	24.533
DDIT4	25.3415
DDIT4L	0.403053
DDN	0.0602463
DDO	1.31125
DDOST	147.756
DDR1	13.9725
DDR2	19.442
DDRGK1	23.3999
DDT	29.5395
DDTL	0.326154
DDX1	59.5328
DDX10	15.436
DDX11	11.8369
DDX11-AS1	0.279206
DDX11L1	0.0586063
DDX11L10	0
DDX11L16	0
DDX11L2	0.290748
DDX11L5	0
DDX11L9	0
DDX12P	0.437552
DDX17	40.566
DDX18	27.0473
DDX19A	15.5979
DDX19B	5.39601
DDX20	8.34551
DDX21	51.6778
DDX23	54.9056
DDX24	89.3491
DDX25	0
DDX26B	0.40973
DDX26B-AS1	0
DDX27	44.1107
DDX28	6.093
DDX31	7.40269
DDX39A	198.16
DDX39B	42.978
DDX3X	115.644
DDX3Y	0
DDX4	0
DDX41	37.3958
DDX42	26.9253
DDX43	0
DDX46	21.8539
DDX47	34.518
DDX49	35.0348
DDX5	79.1307
DDX50	22.4728
DDX51	5.0605
DDX52	6.93501
DDX53	0
DDX54	38.0091
DDX55	13.5777
DDX56	39.889
DDX58	5.45803
DDX59	2.93587
DDX6	27.6536
DDX60	1.12085
DDX60L	1.28628
DEAF1	11.9313
DEAR	0
DEC1	0
DECR1	22.3756
DECR2	8.70388
DEDD	13.3512
DEDD2	16.8626
DEF6	0
DEF8	66.0847
DEFA1	0
DEFA10P	0
DEFA11P	0
DEFA1B	0
DEFA3	0
DEFA4	0
DEFA5	0
DEFA6	0
DEFA8P	0
DEFA9P	0
DEFB1	0.314163
DEFB103B	0
DEFB104A	0
DEFB105B	0
DEFB106A	0
DEFB106B	0
DEFB107B	0
DEFB108B	0
DEFB109P1	0
DEFB109P1B	0
DEFB110	0
DEFB112	0
DEFB113	0
DEFB114	0
DEFB115	0
DEFB116	0
DEFB118	0
DEFB119	0
DEFB121	0
DEFB122	0
DEFB123	0
DEFB124	0
DEFB125	0
DEFB126	0
DEFB127	0
DEFB128	0
DEFB129	0
DEFB130	0
DEFB131	0
DEFB132	0
DEFB133	0
DEFB134	0
DEFB135	0
DEFB136	0
DEFB4A	0
DEFB4B	0
DEFT1P	0
DEGS1	47.0196
DEGS2	0
DEK	49.9481
DENND1A	29.5476
DENND1B	1.22646
DENND1C	0
DENND2A	0.536611
DENND2C	0.732863
DENND2D	0.0281795
DENND3	1.11673
DENND4A	4.44326
DENND4B	8.7771
DENND4C	5.52849
DENND5A	17.2302
DENND5B	3.61098
DENND5B-AS1	0
DENND6A	6.48824
DENND6B	0.353815
DENR	66.4919
DEPDC1	25.8858
DEPDC1-AS1	0.445964
DEPDC1B	11.8177
DEPDC4	0.266746
DEPDC5	1.42138
DEPDC7	0.656958
DEPTOR	2.01362
DERA	29.9265
DERL1	38.8113
DERL2	10.4753
DERL3	0.0984017
DES	0.0208126
DESI1	15.7793
DESI2	15.9623
DET1	3.70861
DEXI	21.1446
DFFA	22.0904
DFFB	0.668866
DFNA5	14.07
DFNB31	0.886962
DFNB59	0.0642484
DGAT1	8.40454
DGAT2	5.28159
DGAT2L6	0
DGCR10	0
DGCR11	0.592547
DGCR14	3.00846
DGCR2	11.4639
DGCR5	0
DGCR6	4.05945
DGCR6L	31.4209
DGCR8	7.81244
DGCR9	0
DGKA	8.94393
DGKB	0.0270868
DGKD	4.30705
DGKE	0.72321
DGKG	6.3603
DGKH	2.00709
DGKI	2.67743
DGKK	0
DGKQ	2.25017
DGKZ	48.2765
DGUOK	49.9929
DGUOK-AS1	1.01383
DHCR24	59.6007
DHCR7	12.7534
DHDDS	22.685
DHDH	0.43294
DHFR	69.898
DHFRL1	2.07231
DHH	0.12281
DHODH	4.21221
DHPS	57.1815
DHRS1	6.84197
DHRS11	8.36766
DHRS12	1.21451
DHRS13	4.85034
DHRS2	1.38382
DHRS3	62.7646
DHRS4	9.57422
DHRS4-AS1	1.31931
DHRS4L1	0
DHRS4L2	4.35252
DHRS7	41.0597
DHRS7B	9.15912
DHRS7C	0
DHRS9	0.543936
DHRSX	0
DHTKD1	9.74444
DHX15	52.6498
DHX16	15.2827
DHX29	16.8064
DHX30	37.8871
DHX32	22.4688
DHX33	7.24431
DHX34	10.2189
DHX35	4.11393
DHX36	21.9959
DHX37	21.5036
DHX38	29.3239
DHX40	17.5391
DHX57	6.31908
DHX58	0.917637
DHX8	15.5231
DHX9	53.5012
DIABLO	47.7977
DIAPH1	45.9522
DIAPH2	3.35217
DIAPH2-AS1	0.0544698
DIAPH3	13.8822
DIAPH3-AS1	0.28208
DIAPH3-AS2	0
DICER1	2.63807
DICER1-AS1	0.0699947
DIDO1	15.2536
DIEXF	2.78179
DIMT1	20.6538
DIO1	0.087295
DIO2	3.6997
DIO2-AS1	0
DIO3	0
DIO3OS	0
DIP2A	5.51404
DIP2A-IT1	0.180642
DIP2B	10.3662
DIP2C	4.16716
DIRAS1	1.88225
DIRAS2	0
DIRAS3	2.97305
DIRC1	0
DIRC2	6.73601
DIRC3	0.0806667
DIS3	12.0989
DIS3L	5.66488
DIS3L2	6.24085
DISC1	1.00451
DISC1-IT1	0
DISC1FP1	0
DISC2	0
DISP1	1.9628
DISP2	1.03468
DIXDC1	3.00485
DKC1	50.188
DKFZP434A062	0.0279749
DKFZP434H168	0
DKFZP434I0714	0.320055
DKFZP434K028	0
DKFZP434L187	0
DKFZP586I1420	0.385536
DKFZp434J0226	0
DKFZp434L192	0
DKFZp451B082	0
DKFZp686K1684	0
DKFZp779M0652	0
DKK1	16.6579
DKK2	0
DKK3	10.2406
DKK4	0
DKKL1	0
DLAT	10.1901
DLC1	16.354
DLD	30.9461
DLEC1	0.00807167
DLEU1	3.30147
DLEU1-AS1	0
DLEU2	0.747577
DLEU2L	0.642471
DLEU7	0.0154219
DLEU7-AS1	0
DLG1	19.948
DLG1-AS1	0.198334
DLG2	0
DLG3	2.62185
DLG3-AS1	0
DLG4	10.6789
DLG5	13.1874
DLG5-AS1	0.181982
DLGAP1	0.0417458
DLGAP1-AS1	9.18189
DLGAP1-AS2	2.86593
DLGAP1-AS3	0.0802491
DLGAP1-AS4	0
DLGAP1-AS5	0
DLGAP2	0
DLGAP2-AS1	0
DLGAP3	0
DLGAP4	75.6022
DLGAP4-AS1	0
DLGAP5	29.5297
DLK1	0
DLK2	0.0246257
DLL1	0.0274518
DLL3	0.046156
DLL4	0.0265166
DLST	66.0581
DLSTP1	0.060722
DLX1	3.71254
DLX2	3.40384
DLX2-AS1	0.112815
DLX3	17.8632
DLX4	1.38861
DLX5	0.243054
DLX6	0.48303
DLX6-AS1	0.0951898
DMAP1	30.2762
DMBT1	0.0840006
DMBT1P1	0
DMBX1	0
DMC1	1.2718
DMD	0
DMGDH	0.777205
DMKN	0.682684
DMP1	0
DMPK	23.8287
DMRT1	0
DMRT2	0.151656
DMRT3	0
DMRTA1	0
DMRTA2	0
DMRTB1	0
DMRTC1	0
DMRTC1B	0
DMRTC2	0
DMTF1	3.09571
DMTN	0.0367885
DMWD	14.0781
DMXL1	3.62706
DMXL2	4.63211
DNA2	2.24953
DNAAF1	0
DNAAF2	1.93539
DNAAF3	4.25998
DNAAF5	13.1424
DNAH1	0.0165688
DNAH10	0
DNAH11	0.253021
DNAH12	0
DNAH14	0
DNAH17	0.0379638
DNAH17-AS1	0.00861038
DNAH2	0.00289965
DNAH3	0.0035082
DNAH5	0.0862778
DNAH6	0.0305692
DNAH7	0.0456066
DNAH8	0
DNAH9	0
DNAI1	0
DNAI2	0
DNAJA1	272.128
DNAJA1P5	0
DNAJA2	35.4087
DNAJA3	14.7807
DNAJA4	0.031908
DNAJB1	170.022
DNAJB11	76.0624
DNAJB12	21.9576
DNAJB13	0.0762679
DNAJB14	8.15698
DNAJB2	30.499
DNAJB3	0.0398256
DNAJB4	7.17709
DNAJB5	6.89159
DNAJB5-AS1	0.154009
DNAJB6	68.8732
DNAJB7	0.251198
DNAJB8	0
DNAJB8-AS1	0
DNAJB9	7.93478
DNAJC1	22.1268
DNAJC10	30.7584
DNAJC11	35.5379
DNAJC12	2.76566
DNAJC13	17.6748
DNAJC14	24.9856
DNAJC15	18.7806
DNAJC16	4.12583
DNAJC17	12.2694
DNAJC18	1.78705
DNAJC19	11.8616
DNAJC2	19.1228
DNAJC21	13.9101
DNAJC22	4.55632
DNAJC24	5.74575
DNAJC25	7.19095
DNAJC25-GNG10	0
DNAJC27	0.535205
DNAJC27-AS1	0
DNAJC28	0.492992
DNAJC3	20.4144
DNAJC3-AS1	0.583646
DNAJC30	11.5662
DNAJC4	5.8447
DNAJC5	69.9808
DNAJC5B	0
DNAJC5G	0
DNAJC6	5.89266
DNAJC7	66.0917
DNAJC8	124.707
DNAJC9	34.4182
DNAJC9-AS1	0
DNAL1	3.62909
DNAL4	5.68186
DNALI1	0.452845
DNASE1	0.294538
DNASE1L1	13.2508
DNASE1L2	0
DNASE1L3	0
DNASE2	37.5338
DNASE2B	0
DND1	8.64123
DNER	78.5356
DNHD1	0.165234
DNLZ	29.5359
DNM1	50.4077
DNM1L	21.258
DNM1P35	0.050724
DNM1P41	0.614029
DNM1P46	0
DNM2	73.5538
DNM3	1.21899
DNM3-IT1	0
DNM3OS	0.0110909
DNMBP	6.08824
DNMBP-AS1	0.417671
DNMT1	39.9546
DNMT3A	1.06036
DNMT3B	0.80522
DNMT3L	0
DNPEP	30.8844
DNPH1	9.01137
DNTT	0
DNTTIP1	45.5783
DNTTIP2	15.6462
DOC2A	7.4884
DOC2B	0
DOC2GP	0
DOCK1	8.28356
DOCK10	8.37885
DOCK11	6.22206
DOCK2	1.00032
DOCK3	1.58465
DOCK4	1.22466
DOCK4-AS1	0
DOCK5	9.66205
DOCK6	2.42702
DOCK7	10.7576
DOCK8	0.123816
DOCK9	3.2827
DOCK9-AS1	0
DOCK9-AS2	0.0750205
DOHH	31.402
DOK1	50.2497
DOK2	0.0271132
DOK3	0.128088
DOK4	1.80681
DOK5	0
DOK6	0.934407
DOK7	0.227169
DOLK	22.9902
DOLPP1	20.2416
DONSON	16.052
DOPEY1	0.694099
DOPEY2	4.98543
DOT1L	8.52668
DPAGT1	18.1252
DPCD	45.2083
DPCR1	0
DPEP1	0
DPEP2	0
DPEP3	0
DPF1	24.8889
DPF2	26.1188
DPF3	4.42871
DPH1	18.3098
DPH2	18.8752
DPH3	11.9439
DPH3P1	2.26739
DPH5	17.0149
DPH6	4.16008
DPH6-AS1	0.732401
DPH7	8.5985
DPM1	48.7149
DPM2	64.5182
DPM3	111.278
DPP10	0
DPP10-AS1	0
DPP10-AS3	0
DPP3	25.3096
DPP4	12.2812
DPP6	0.0204818
DPP7	74.5457
DPP8	12.2705
DPP9	44.3436
DPP9-AS1	0.371625
DPPA2	0.143665
DPPA2P3	0.0448771
DPPA3	0
DPPA4	1.38574
DPPA5	0
DPRX	0
DPRXP4	0.270976
DPT	0
DPY19L1	21.5337
DPY19L1P1	0.325469
DPY19L2	1.15167
DPY19L2P1	1.41997
DPY19L2P2	1.36853
DPY19L2P3	0.115241
DPY19L2P4	0.726415
DPY19L3	7.452
DPY19L4	6.7443
DPY30	39.7911
DPYD	4.95358
DPYD-AS1	0.25026
DPYD-AS2	0
DPYS	0
DPYSL2	95.8765
DPYSL3	63.8327
DPYSL4	2.09992
DPYSL5	0
DQX1	0.157717
DR1	17.6239
DRAIC	0
DRAM1	10.1153
DRAM2	12.6036
DRAP1	405.673
DRAXIN	0.108247
DRC1	0.0558409
DRC7	0.0169506
DRD1	0
DRD2	0
DRD3	0
DRD4	0.109681
DRD5	0.0195933
DRG1	46.8588
DRG2	21.9036
DRGX	0.7285
DRICH1	0
DROSHA	18.4606
DRP2	2.16582
DSC1	0
DSC2	0.00850411
DSC3	0
DSCAM	0.00635795
DSCAM-AS1	0
DSCAM-IT1	0
DSCAML1	0
DSCAS	0
DSCC1	8.38511
DSCR10	0
DSCR3	18.2437
DSCR4	0
DSCR8	0
DSCR9	0.0883935
DSE	13.6955
DSEL	15.7019
DSG1	0
DSG1-AS1	0
DSG2	11.4199
DSG2-AS1	0.381608
DSG3	0.0399354
DSG4	0
DSN1	41.6939
DSP	0
DSPP	0
DST	7.87985
DSTN	142.143
DSTNP2	8.05669
DSTYK	6.91133
DTD1	32.4369
DTD2	3.02723
DTHD1	0
DTL	8.92946
DTNA	15.6264
DTNB	7.28311
DTNBP1	11.0686
DTWD1	6.0052
DTWD2	2.34021
DTX1	0
DTX2	10.5863
DTX2P1-UPK3BP1-PMS2P11	0.463567
DTX3	9.61527
DTX3L	10.6566
DTX4	0.0329611
DTYMK	176.491
DUOX1	0
DUOX2	0
DUOXA1	0.102704
DUOXA2	0
DUPD1	0
DUS1L	38.5634
DUS2	9.94128
DUS3L	15.8759
DUS4L	4.23965
DUSP1	39.9622
DUSP10	3.30229
DUSP11	14.2509
DUSP12	10.5549
DUSP13	0.0370991
DUSP14	24.9656
DUSP15	0.12931
DUSP16	5.14764
DUSP18	5.07051
DUSP19	1.1587
DUSP2	0
DUSP21	0
DUSP22	4.50172
DUSP23	29.9875
DUSP26	0.130048
DUSP27	0.14482
DUSP28	1.50658
DUSP3	31.6154
DUSP4	31.1704
DUSP5	26.2877
DUSP5P1	0
DUSP6	13.5984
DUSP7	13.1726
DUSP8	1.08977
DUSP9	0.0195575
DUT	50.6998
DUX4	0
DUXA	0.0542771
DUXAP10	0.173935
DUXAP8	2.48021
DVL1	60.9821
DVL2	12.4872
DVL3	22.4645
DXO	5.87556
DYDC1	0.0747205
DYDC2	0.0464082
DYM	18.4807
DYNAP	0.0496943
DYNC1H1	85.8782
DYNC1I1	1.36692
DYNC1I2	44.0823
DYNC1LI1	25.2648
DYNC1LI2	35.6417
DYNC2H1	0.812597
DYNC2LI1	7.17859
DYNLL1	491.772
DYNLL2	78.5156
DYNLRB1	435.1
DYNLRB2	0
DYNLT1	129.594
DYNLT3	29.1752
DYRK1A	11.8402
DYRK1B	10.6689
DYRK2	9.83324
DYRK3	9.89087
DYRK4	12.3051
DYSF	0.0725627
DYTN	0
DYX1C1	1.84484
DYX1C1-CCPG1	2.1511
DZANK1	0.375195
DZIP1	3.94679
DZIP1L	1.22791
DZIP3	1.6161
E2F1	55.3526
E2F2	2.95276
E2F3	3.59026
E2F4	35.3661
E2F5	2.16464
E2F6	7.71175
E2F7	13.3369
E2F8	2.5581
E4F1	3.34674
EAF1	12.2445
EAF2	1.34275
EAPP	13.173
EARS2	10.6794
EBAG9	7.50204
EBF1	6.66209
EBF2	8.10306
EBF3	0
EBF4	0
EBI3	1.26719
EBLN1	0
EBLN2	0.116416
EBLN3	14.5909
EBNA1BP2	73.5832
EBP	133.89
EBPL	11.7399
ECD	17.953
ECE1	58.4365
ECE2	12.9136
ECEL1	0.0633774
ECEL1P2	0
ECH1	53.4357
ECHDC1	44.2448
ECHDC2	0.829269
ECHDC3	0
ECHS1	128.512
ECI1	32.2781
ECI2	33.8692
ECM1	18.3639
ECM2	0.549535
ECRP	0
ECSCR	0
ECSIT	66.9096
ECT2	31.2759
ECT2L	0.0309322
EDA	0.109513
EDA2R	2.89486
EDAR	0
EDARADD	0.315147
EDC3	19.6052
EDC4	13.8626
EDDM3A	0
EDDM3B	0
EDEM1	13.7293
EDEM2	45.1291
EDEM3	6.48043
EDF1	442.146
EDIL3	36.593
EDN1	0.112131
EDN2	0
EDN3	0
EDNRA	4.09204
EDNRB	0.670102
EDNRB-AS1	0
EDRF1	3.80581
EDRF1-AS1	0
EEA1	5.52395
EED	10.8011
EEF1A1	1840.5
EEF1A2	0.117873
EEF1B2	350.307
EEF1D	398.648
EEF1DP3	0
EEF1E1	18.77
EEF1E1-BLOC1S5	0
EEF1G	1310.17
EEF2	1384.56
EEF2K	8.1993
EEF2KMT	9.59091
EEFSEC	7.96151
EEPD1	0.733193
EFCAB1	0.179558
EFCAB10	0.373598
EFCAB11	4.34103
EFCAB12	0.0654277
EFCAB13	0.61045
EFCAB14	21.605
EFCAB14-AS1	0
EFCAB2	2.97597
EFCAB3	0
EFCAB5	0.0240917
EFCAB6	0.0632495
EFCAB6-AS1	0
EFCAB7	3.00125
EFCAB9	0
EFCC1	0
EFEMP1	4.20563
EFEMP2	36.1399
EFHB	0.0482108
EFHC1	2.4919
EFHC2	0.0699299
EFHD1	0
EFHD2	91.4065
EFNA1	0.13081
EFNA2	0.0219434
EFNA3	0.457448
EFNA4	2.08842
EFNA5	5.72586
EFNB1	1.80027
EFNB2	29.6799
EFNB3	0.0848305
EFR3A	20.4095
EFR3B	4.84838
EFS	0
EFTUD1	14.2684
EFTUD1P1	0.263193
EFTUD2	62.001
EGF	0.07316
EGFEM1P	0.0117258
EGFL6	0
EGFL7	0
EGFL8	0.116347
EGFLAM	0
EGFLAM-AS2	0
EGFLAM-AS4	0
EGFR	13.9947
EGFR-AS1	0.244175
EGLN1	9.62713
EGLN2	56.7071
EGLN3	0.149957
EGOT	0.0336838
EGR1	5.34957
EGR2	0.312182
EGR3	0.124
EGR4	0
EHBP1	13.2182
EHBP1L1	66.2628
EHD1	203.765
EHD2	100.22
EHD3	5.566
EHD4	12.4536
EHD4-AS1	0
EHF	0.286122
EHHADH	0.725411
EHHADH-AS1	0
EHMT1	9.12835
EHMT1-IT1	0.0823304
EHMT2	19.8864
EI24	70.186
EID1	196.212
EID2	17.1106
EID2B	2.17056
EID3	0.100528
EIF1	406.02
EIF1AD	15.0868
EIF1AX	47.3444
EIF1AX-AS1	0
EIF1AY	0
EIF1B	40.6751
EIF1B-AS1	0.0223026
EIF2A	17.6909
EIF2AK1	38.7585
EIF2AK2	7.55437
EIF2AK3	4.83147
EIF2AK4	25.4717
EIF2B1	35.7233
EIF2B2	50.2328
EIF2B3	29.4334
EIF2B4	28.4488
EIF2B5	20.9707
EIF2B5-AS1	0
EIF2D	12.4886
EIF2S1	50.6427
EIF2S2	151.043
EIF2S3	65.8772
EIF3A	86.8354
EIF3B	140.237
EIF3C	0.463754
EIF3CL	1.83614E-05
EIF3D	96.1192
EIF3E	132.435
EIF3F	171.049
EIF3G	247.5
EIF3H	143.998
EIF3I	271.673
EIF3IP1	0
EIF3J	46.7303
EIF3J-AS1	3.51919
EIF3K	267.096
EIF3L	98.9623
EIF3M	72.1838
EIF4A1	592.892
EIF4A2	65.8176
EIF4A3	74.6363
EIF4B	139.049
EIF4E	26.0745
EIF4E1B	0
EIF4E2	82.0135
EIF4E3	0.501944
EIF4EBP1	133.889
EIF4EBP2	18.3724
EIF4EBP3	2.18927
EIF4ENIF1	4.93823
EIF4G1	210.762
EIF4G2	329.153
EIF4G3	14.9952
EIF4H	196.912
EIF5	60.6553
EIF5A	734.75
EIF5A2	1.9059
EIF5AL1	0.387589
EIF5B	43.0483
EIF6	304.815
ELAC1	2.78841
ELAC2	35.3166
ELANE	0
ELAVL1	33.5948
ELAVL2	0.0961866
ELAVL3	0.0191103
ELAVL4	0.011873
ELDR	0
ELF1	14.3584
ELF2	3.92828
ELF3	0.0145437
ELF4	14.4817
ELF5	0.704129
ELFN1	0
ELFN1-AS1	0
ELFN2	0.01048
ELK1	28.4471
ELK2AP	0
ELK3	21.0753
ELK4	3.34907
ELL	6.47298
ELL2	28.3554
ELL3	1.42557
ELMO1	3.02205
ELMO1-AS1	0
ELMO2	16.0221
ELMO3	0.166007
ELMOD1	0.677813
ELMOD2	6.50588
ELMOD3	4.68521
ELMSAN1	6.04644
ELN	0.0261891
ELOF1	167.064
ELOVL1	150.157
ELOVL2	0
ELOVL2-AS1	0
ELOVL3	2.33585
ELOVL4	6.38661
ELOVL5	43.3854
ELOVL6	18.7072
ELOVL7	8.96102
ELP2	26.4124
ELP3	18.793
ELP4	6.08368
ELP5	43.1465
ELP6	31.6471
ELSPBP1	0
EMB	0.0415842
EMBP1	0.0317903
EMC1	31.9323
EMC10	63.0098
EMC2	21.2632
EMC3	111.92
EMC3-AS1	0.902982
EMC4	81.4546
EMC6	62.0751
EMC7	100.874
EMC8	29.9297
EMC9	13.5622
EMCN	0.0224661
EMD	65.1509
EME1	4.0312
EME2	0.360909
EMG1	62.468
EMID1	0
EMILIN1	0.297537
EMILIN2	1.05402
EMILIN3	0
EML1	17.4358
EML2	7.41999
EML2-AS1	0.0619024
EML3	21.1654
EML4	12.5951
EML5	0.5152
EML6	0.391169
EMP1	173.981
EMP2	11.9979
EMP3	301.241
EMX1	0
EMX2	0
EMX2OS	0
EN1	0.0772486
EN2	0
ENAH	18.3125
ENAM	0
ENC1	23.7385
ENDOD1	3.77519
ENDOG	38.6841
ENDOU	0.061763
ENDOV	8.05411
ENG	32.4322
ENGASE	2.60666
ENHO	2.17202
ENKD1	15.4149
ENKUR	0.122179
ENO1	2492.78
ENO1-AS1	0
ENO2	56.9092
ENO3	0.397001
ENO4	0.0160102
ENOPH1	24.378
ENOSF1	10.8568
ENOX1	2.63587
ENOX1-AS2	0
