Gene symbol	RR1__3
FAR2P1	0
FAR2P2	0.0225506
FARP1	14.8201
FARP2	1.326
FARS2	8.19497
FARSA	100.879
FARSB	26.5081
FAS	10.1896
FAS-AS1	0.162456
FASLG	0
FASN	8.97394
FASTK	49.7591
FASTKD1	3.8426
FASTKD2	5.04799
FASTKD3	12.16
FASTKD5	6.36481
FAT1	3.50713
FAT2	0.0382287
FAT3	0
FAT4	0.726727
FATE1	0.379574
FAU	1703.09
FAXC	0.0974657
FAXDC2	1.00012
FBF1	1.54237
FBL	302.234
FBLIM1	19.7726
FBLL1	0.0640761
FBLN1	45.4494
FBLN2	0
FBLN5	0.0676428
FBLN7	0
FBN1	15.1525
FBN2	4.41115
FBN3	0
FBP1	0
FBP2	0.0955314
FBRS	45.4891
FBRSL1	8.29953
FBXL12	12.5261
FBXL13	4.62089
FBXL14	3.76178
FBXL15	7.41027
FBXL16	0.0820232
FBXL17	7.93868
FBXL18	9.50306
FBXL19	17.9331
FBXL19-AS1	1.3157
FBXL2	1.33586
FBXL20	3.01779
FBXL21	0
FBXL22	0.374691
FBXL3	16.6536
FBXL4	3.61066
FBXL5	12.4794
FBXL6	13.8698
FBXL7	5.51562
FBXL8	6.50197
FBXO10	1.09033
FBXO11	15.2291
FBXO15	0.324804
FBXO16	5.32055
FBXO17	14.525
FBXO18	15.2357
FBXO2	1.01461
FBXO21	10.1545
FBXO22	19.094
FBXO22-AS1	71.8776
FBXO24	0.122396
FBXO25	13.0917
FBXO27	17.1458
FBXO28	12.9169
FBXO3	9.66977
FBXO3-AS1	0
FBXO30	13.0203
FBXO31	2.73186
FBXO32	26.7354
FBXO33	7.14537
FBXO34	10.7803
FBXO36	3.77579
FBXO38	12.0129
FBXO39	0.037424
FBXO4	8.17303
FBXO40	0.0794236
FBXO41	0.187395
FBXO42	4.23087
FBXO43	2.2566
FBXO44	1.47741
FBXO45	7.54014
FBXO46	10.7538
FBXO47	0
FBXO48	1.11372
FBXO5	13.1747
FBXO6	2.52368
FBXO7	41.9387
FBXO8	12.5136
FBXO9	5.20551
FBXW10	0.100198
FBXW11	14.518
FBXW12	0.0433221
FBXW2	12.5957
FBXW4	9.62712
FBXW4P1	0.0269902
FBXW5	52.7014
FBXW7	5.14271
FBXW8	5.10797
FBXW9	14.5008
FCAMR	0.169894
FCAR	0.0786492
FCER1A	0
FCER1G	0.564535
FCER2	0
FCF1	41.6277
FCGBP	0.010155
FCGR1A	0
FCGR1B	0
FCGR1C	0
FCGR2A	0.985443
FCGR2B	0
FCGR2C	0
FCGR3A	0
FCGR3B	0
FCGRT	4.85732
FCHO1	2.77071
FCHO2	3.80725
FCHSD1	4.1257
FCHSD2	4.99736
FCMR	2.04443
FCN1	0
FCN2	0
FCN3	0
FCRL1	0
FCRL2	0
FCRL3	0
FCRL4	0
FCRL5	0.0317209
FCRL6	0
FCRLA	1.14839
FCRLB	3.14769
FDCSP	0.907426
FDFT1	61.5486
FDPS	75.4565
FDPSP2	0.194949
FDX1	11.6747
FDX1L	51.8003
FDXACB1	2.27918
FDXR	11.4625
FECH	2.96508
FEM1A	14.5068
FEM1B	10.1128
FEM1C	5.39134
FEN1	55.9431
FENDRR	0
FER	3.73609
FER1L4	1.111
FER1L5	0.0349888
FER1L6	0.0936943
FER1L6-AS1	0
FER1L6-AS2	0
FERD3L	0
FERMT1	1.98218
FERMT2	20.3691
FERMT3	31.2987
FES	0
FETUB	0.115425
FEV	0
FEZ1	32.8518
FEZ2	15.3961
FEZF1	0.954415
FEZF1-AS1	0.715634
FEZF2	0.145485
FFAR1	0
FFAR2	0.177696
FFAR3	0
FFAR4	0.273778
FGA	0.0545985
FGB	0
FGD1	11.4912
FGD2	0
FGD3	0.642779
FGD4	0.00680718
FGD5	0.0192457
FGD5-AS1	45.9217
FGD5P1	0
FGD6	1.90584
FGF1	0.0947327
FGF10	0
FGF10-AS1	0
FGF11	13.6793
FGF12	0.64235
FGF12-AS1	0
FGF13	1.92443
FGF13-AS1	0
FGF14	0.174142
FGF14-AS1	0
FGF14-AS2	7.40348
FGF14-IT1	0.113731
FGF16	0
FGF17	0.0476119
FGF18	0.123192
FGF19	0
FGF2	50.59
FGF20	0.134772
FGF21	0.321307
FGF22	0
FGF23	0
FGF3	0
FGF4	0
FGF5	1.59315
FGF6	0
FGF7	0.0293553
FGF8	0
FGF9	0
FGFBP1	0.0474349
FGFBP2	0
FGFBP3	0.742608
FGFR1	26.931
FGFR1OP	11.0393
FGFR1OP2	50.369
FGFR2	0.0212658
FGFR3	0.0438543
FGFR4	0.0420548
FGFRL1	16.5611
FGG	0
FGGY	3.20703
FGL1	0
FGL2	0.0673947
FGR	0.0985326
FH	96.2434
FHAD1	1.55844
FHDC1	0.38408
FHIT	0.124973
FHL1	51.3767
FHL2	29.8894
FHL3	14.9768
FHL5	0
FHOD1	12.9213
FHOD3	4.59396
FIBCD1	0.184593
FIBIN	0.54752
FIBP	64.6975
FICD	2.64862
FIG4	8.32629
FIGF	0
FIGLA	0
FIGN	0.898022
FIGNL1	2.61776
FIGNL2	0
FILIP1	0.0245214
FILIP1L	20.5134
FIP1L1	16.0208
FIRRE	0.442349
FIS1	210.024
FITM1	0
FITM2	5.00674
FIZ1	10.5478
FJX1	19.0356
FKBP10	58.3074
FKBP11	5.46401
FKBP14	5.62554
FKBP15	10.0092
FKBP1A	304.168
FKBP1A-SDCBP2	0
FKBP1AP1	0.570714
FKBP1B	15.728
FKBP2	323.807
FKBP3	81.8456
FKBP4	26.0485
FKBP5	4.81343
FKBP6	0
FKBP7	2.51539
FKBP8	335.205
FKBP9	24.2187
FKBP9P1	4.11909
FKBPL	8.64304
FKRP	4.7698
FKSG29	0
FKTN	6.23547
FLAD1	23.8693
FLCN	13.2666
FLG	0.0131042
FLG-AS1	0
FLG2	0.0245736
FLI1	0.0724975
FLII	39.3206
FLJ10038	1.70898
FLJ12825	0.0439623
FLJ13224	0.268759
FLJ16171	0
FLJ16779	0
FLJ20021	6.40662
FLJ21408	0
FLJ22447	3.85628
FLJ22763	0.0633404
FLJ23867	2.13669
FLJ25758	0.565271
FLJ26245	2.31722
FLJ26850	0
FLJ27354	0
FLJ30679	0
FLJ31104	0.473236
FLJ31356	0.248391
FLJ31662	0
FLJ32255	8.18861
FLJ33360	0
FLJ33534	0
FLJ33581	0
FLJ34503	0
FLJ35934	0.130762
FLJ36000	0.198134
FLJ36777	0.0848579
FLJ37035	0.282912
FLJ37201	0.158403
FLJ37453	1.42989
FLJ37505	0.0301539
FLJ38122	0
FLJ38576	0
FLJ40194	0
FLJ40288	0
FLJ41200	0.412538
FLJ41278	0
FLJ41941	0
FLJ42102	0
FLJ42351	0
FLJ42393	0.132792
FLJ42627	0.0867846
FLJ42969	0.031398
FLJ43315	0
FLJ43879	0
FLJ44635	0
FLJ45079	0.0365199
FLJ45513	0
FLJ46066	0
FLJ46284	0
FLJ46906	0.411913
FLNA	99.3582
FLNB	38.7861
FLNC	16.2015
FLOT1	51.7247
FLOT2	50.8207
FLRT1	0.161998
FLRT2	5.11325
FLRT3	0
FLT1	0.0277339
FLT3	0
FLT3LG	8.87528
FLT4	0.0127394
FLVCR1	6.28546
FLVCR1-AS1	10.5268
FLVCR2	0.0853099
FLYWCH1	4.88236
FLYWCH2	41.8455
FMN1	1.10461
FMN2	0.475152
FMNL1	23.1093
FMNL2	5.13041
FMNL3	4.18837
FMO1	0
FMO2	0
FMO3	0.20537
FMO4	0.652264
FMO5	1.08791
FMO6P	0
FMO9P	0
FMOD	0
FMR1	14.0848
FMR1-AS1	0
FMR1NB	1.47343
FN1	10.3288
FN3K	0
FN3KRP	25.1497
FNBP1	12.9059
FNBP1L	2.35589
FNBP4	6.88227
FNDC1	0
FNDC3A	7.76125
FNDC3B	20.4292
FNDC4	15.4886
FNDC5	0.129991
FNDC7	0.0191779
FNDC8	0.0951168
FNDC9	0
FNIP1	2.77989
FNIP2	1.39361
FNTA	41.2956
FNTB	1.41846
FOCAD	0
FOCAD-AS1	0
FOLH1	0
FOLH1B	0
FOLR1	0.369118
FOLR2	0.180507
FOLR3	1.53595
FOPNL	28.0118
FOS	2.12994
FOSB	1.61019
FOSL1	278.061
FOSL2	30.9108
FOXA1	0
FOXA2	0.0247536
FOXA3	0.0613545
FOXB1	0
FOXB2	0.299929
FOXC1	3.9836
FOXC2	2.59486
FOXC2-AS1	3.11804
FOXCUT	0.1947
FOXD1	41.736
FOXD2	0.37982
FOXD2-AS1	2.2116
FOXD3	0
FOXD3-AS1	0
FOXD4	0.359007
FOXD4L1	0.0293936
FOXD4L3	0.0543822
FOXD4L4	0
FOXD4L5	0.075418
FOXD4L6	0
FOXE1	0
FOXE3	0
FOXF1	0.0464524
FOXF2	0.193311
FOXG1	12.6259
FOXG1-AS1	0.858426
FOXH1	0.774808
FOXI1	0.0523556
FOXI2	0
FOXI3	0.103469
FOXJ1	0
FOXJ2	4.1102
FOXJ3	18.5297
FOXK1	6.0787
FOXK2	10.6357
FOXL1	13.1704
FOXL2	4.34048
FOXL2NB	0.509428
FOXM1	28.0742
FOXN1	0
FOXN2	5.35423
FOXN3	3.218
FOXN3-AS1	0.313417
FOXN3-AS2	0
FOXN4	0
FOXO1	0.544459
FOXO3	6.51438
FOXO3B	0.722182
FOXO4	3.59533
FOXO6	0.0501055
FOXP1	20.9603
FOXP1-AS1	0
FOXP2	1.11908
FOXP3	0
FOXP4	9.61301
FOXP4-AS1	0.772429
FOXQ1	0
FOXR1	0
FOXR2	2.92387
FOXRED1	14.5071
FOXRED2	0.0344495
FOXS1	5.30673
FPGS	39.2855
FPGT	5.39558
FPGT-TNNI3K	0
FPR1	10.3057
FPR2	0
FPR3	0
FRA10AC1	9.56852
FRAS1	0.00710631
FRAT1	2.28295
FRAT2	7.08822
FREM1	0.0110883
FREM2	0
FREM3	0
FRG1	71.7422
FRG1B	45.1247
FRG2	0
FRG2B	0
FRG2C	0
FRG2DP	0
FRG2EP	0
FRK	0.289899
FRMD1	0.0149418
FRMD3	0.0337977
FRMD4A	6.09268
FRMD4B	0.887822
FRMD5	1.62664
FRMD6	11.7831
FRMD6-AS1	0.974527
FRMD6-AS2	0.133577
FRMD7	0
FRMD8	11.1808
FRMD8P1	0
FRMPD1	0.0116257
FRMPD2	0
FRMPD2B	0
FRMPD3	0
FRMPD3-AS1	0
FRMPD4	0.00663191
FRRS1	1.90384
FRRS1L	0
FRS2	5.86418
FRS3	0.998198
FRY	0.0104229
FRY-AS1	0.151704
FRYL	3.72496
FRZB	0.0427386
FSBP	1.00453
FSCB	0.0372349
FSCN1	177.156
FSCN2	0.149378
FSCN3	0
FSD1	17.3966
FSD1L	3.07447
FSD2	0.549901
FSHB	0
FSHR	0
FSIP1	1.38552
FSIP2	0
FST	5.63904
FSTL1	96.2056
FSTL3	6.21972
FSTL4	0.0317391
FSTL5	0
FTCD	0
FTCDNL1	1.38971
FTH1	10844.6
FTH1P18	0.154319
FTH1P3	0.510635
FTHL17	0.269418
FTL	4761.66
FTLP10	0.0422096
FTMT	0
FTO	22.9539
FTO-IT1	0.57493
FTSJ1	39.8059
FTSJ2	43.1096
FTSJ3	38.9222
FTX	0.330828
FUBP1	36.21
FUBP3	20.0691
FUCA1	2.69083
FUCA2	104.698
FUK	2.05617
FUNDC1	30.3108
FUNDC2	21.075
FUNDC2P2	0
FUOM	1.63189
FURIN	17.4075
FUS	125.916
FUT1	0.433673
FUT10	0.720941
FUT11	15.3924
FUT2	0.113777
FUT3	0
FUT4	0.787436
FUT5	0
FUT6	0
FUT7	0.0247808
FUT8	18.1605
FUT8-AS1	0.390925
FUT9	0.0391535
FUZ	23.3186
FXN	2.96258
FXR1	9.05197
FXR2	18.0275
FXYD1	0
FXYD2	0.443574
FXYD3	0.374604
FXYD4	0
FXYD5	479.859
FXYD6	0
FXYD6-FXYD2	0
FXYD7	0
FYB	0.0486623
FYCO1	2.5436
FYN	36.4713
FYTTD1	29.358
FZD1	5.02072
FZD10	0
FZD10-AS1	0
FZD2	7.63689
FZD3	1.64724
FZD4	0.320024
FZD5	0.723561
FZD6	10.9879
FZD7	2.38812
FZD8	8.37573
FZD9	0
FZR1	22.8857
G0S2	625.547
G2E3	2.6052
G3BP1	58.6506
G3BP2	28.8169
G6PC	0
G6PC2	0
G6PC3	124.509
G6PD	101.8
GAA	0.629596
GAB1	0.900513
GAB2	1.59061
GAB3	0.950399
GAB4	0
GABARAP	517.025
GABARAPL1	14.6522
GABARAPL2	142.686
GABARAPL3	0
GABBR1	0.546446
GABBR2	0
GABPA	8.48813
GABPB1	21.8401
GABPB1-AS1	3.06723
GABPB2	3.09952
GABRA1	0
GABRA2	0.0247612
GABRA3	3.11939
GABRA4	0
GABRA5	0
GABRA6	0
GABRB1	0.0272859
GABRB2	0
GABRB3	0.0203621
GABRD	0
GABRE	0
GABRG1	0
GABRG2	1.68929
GABRG3	0.571765
GABRG3-AS1	0
GABRP	0
GABRQ	14.4825
GABRR1	0
GABRR2	0.0291745
GABRR3	0
GACAT1	0
GACAT2	0.712608
GACAT3	0
GAD1	5.39702
GAD2	0
GADD45A	112.503
GADD45B	31.8814
GADD45G	0.508447
GADD45GIP1	430.125
GADL1	0
GAGE1	0
GAGE10	0
GAGE12B	0
GAGE12C	0
GAGE12D	0
GAGE12E	0
GAGE12F	0
GAGE12H	0
GAGE12I	0
GAGE12J	5.65367
GAGE13	0
GAGE2A	0
GAGE2B	0
GAGE2C	0
GAGE2D	0
GAGE2E	0.8711
GAGE4	0
GAGE5	0
GAGE6	0
GAGE7	0
GAGE8	0
GAK	13.6871
GAL	0
GAL3ST1	0.0690039
GAL3ST2	0
GAL3ST3	0.0351565
GAL3ST4	0.820569
GALC	0.379322
GALE	72.8113
GALK1	30.4216
GALK2	11.4078
GALM	19.0565
GALNS	6.18927
GALNT1	21.1178
GALNT10	12.7646
GALNT11	8.31949
GALNT12	5.32328
GALNT13	1.22398
GALNT14	0
GALNT15	0.160499
GALNT16	2.3782
GALNT18	2.749
GALNT2	42.1384
GALNT3	0
GALNT4	1.51165
GALNT5	2.73207
GALNT6	0.35538
GALNT7	10.8008
GALNT8	0
GALNT9	1.02454
GALNTL5	0
GALNTL6	0
GALP	0
GALR1	0
GALR2	0.094952
GALR3	0
GALT	5.92545
GAMT	25.9155
GAN	1.31269
GANAB	126.551
GANC	6.50538
GAP43	10.6301
GAPDH	6511.79
GAPDHS	0
GAPLINC	2.53969
GAPT	0
GAPVD1	10.6417
GAR1	58.4638
GAREM	1.02626
GAREML	0.0138426
GARNL3	0.16129
GARS	96.3896
GART	30.2047
GAS1	0.0417454
GAS2	0.0300823
GAS2L1	10.6921
GAS2L1P2	0
GAS2L2	0.0194917
GAS2L3	2.40106
GAS5	84.773
GAS5-AS1	0.446254
GAS6	4.62853
GAS6-AS1	0.395831
GAS6-AS2	1.26025
GAS7	0
GAS8	8.54779
GAS8-AS1	0.277039
GAST	0
GATA1	0
GATA2	0.484875
GATA2-AS1	0.0254251
GATA3	0.114726
GATA3-AS1	0
GATA4	0
GATA5	0
GATA6	3.87973
GATA6-AS1	0.0691344
GATAD1	16.6845
GATAD2A	30.6866
GATAD2B	10.5623
GATB	8.15505
GATC	12.9598
GATM	5.15027
GATS	1.38462
GATSL2	5.27628
GATSL3	3.55218
GBA	31.5092
GBA2	5.49845
GBA3	0.0294484
GBAP1	1.2853
GBAS	20.472
GBAT2	1.61575
GBE1	57.2507
GBF1	8.27555
GBGT1	0.0316248
GBP1	14.6071
GBP1P1	0
GBP2	10.0826
GBP3	0.386261
GBP4	1.28175
GBP5	0.398693
GBP6	0
GBP7	0.0243405
GBX1	0
GBX2	0
GC	0
GCA	2.24822
GCAT	8.7351
GCC1	6.06629
GCC2	3.0737
GCDH	8.34905
GCFC2	9.19627
GCG	0
GCGR	0.0592321
GCH1	20.8674
GCHFR	10.8483
GCK	0
GCKR	0.634846
GCLC	5.84506
GCLM	29.1647
GCM1	0
GCM2	0.0253424
GCN1	16.5382
GCNT1	7.87004
GCNT2	6.52284
GCNT3	2.84941
GCNT4	0.0169475
GCNT7	0.117764
GCOM1	0.364118
GCSAM	0.159671
GCSAML	0.254481
GCSAML-AS1	0.0320417
GCSH	20.9936
GCSHP3	1.71846
GDA	0.0106103
GDAP1	8.62165
GDAP1L1	0.0491781
GDAP2	15.1917
GDE1	78.7596
GDF10	0
GDF11	6.45564
GDF15	94.6259
GDF2	0.0312725
GDF3	0
GDF5	5.12612
GDF6	0.0626548
GDF7	0.367099
GDF9	0.101279
GDI1	55.8006
GDI2	153.176
GDNF	2.90106
GDNF-AS1	0.309526
GDPD1	2.12659
GDPD2	0
GDPD3	3.55034
GDPD4	0
GDPD5	3.96503
GDPGP1	1.90899
GEM	56.9336
GEMIN2	4.04
GEMIN4	6.4734
GEMIN5	4.3931
GEMIN6	76.9573
GEMIN7	20.3788
GEMIN8	3.38168
GEMIN8P4	1.20616
GEN1	2.78181
GET4	22.5844
GFAP	0.0570147
GFER	8.84196
GFI1	0.109856
GFI1B	0
GFM1	19.8417
GFM2	13.0143
GFOD1	1.17351
GFOD2	14.6769
GFPT1	17.1982
GFPT2	124.217
GFRA1	0
GFRA2	0
GFRA3	0
GFRA4	0
GFRAL	0
GFY	0
GGA1	9.14146
GGA2	13.7883
GGA3	4.54972
GGACT	1.8709
GGCT	57.7238
GGCX	6.16995
GGH	69.2394
GGN	0.56166
GGNBP1	0.0688247
GGNBP2	30.6099
GGPS1	16.009
GGT1	6.17484
GGT3P	0.777159
GGT5	0
GGT6	0.0311912
GGT7	9.01562
GGT8P	1.96967
GGTA1P	0
GGTLC1	0
GGTLC2	0
GH1	0
GH2	0
GHDC	20.6221
GHET1	0.161621
GHITM	176.251
GHR	0.0133219
GHRH	0
GHRHR	0
GHRL	0.0901013
GHRLOS	0.175347
GHSR	0
GID4	6.4325
GID8	19.3666
GIF	0
GIGYF1	3.51509
GIGYF2	4.22491
GIMAP1	0
GIMAP1-GIMAP5	4.18908E-05
GIMAP2	4.99678
GIMAP4	0.155475
GIMAP5	1.14549
GIMAP6	0.28441
GIMAP7	0
GIMAP8	0.660143
GIMD1	0
GIN1	3.27504
GINM1	41.4218
GINS1	10.2978
GINS2	42.6177
GINS3	12.0329
GINS4	8.37388
GIP	0.53916
GIPC1	233.024
GIPC2	0
GIPC3	0.0932288
GIPR	0.515155
GIT1	25.8873
GIT2	9.9206
GJA1	12.4324
GJA10	0
GJA3	0
GJA4	0
GJA5	0.03709
GJA8	0
GJA9	0
GJA9-MYCBP	0.246261
GJB1	0
GJB2	0.0257352
GJB3	3.51569
GJB4	0.0415555
GJB5	0.142675
GJB6	0
GJB7	0
GJC1	6.2959
GJC2	1.23266
GJC3	0.300031
GJD2	0
GJD3	0.314075
GJD4	0
GK	4.28268
GK2	0
GK3P	0
GK5	1.61022
GKAP1	8.78658
GKN1	0
GKN2	0
GLA	39.9972
GLB1	15.0875
GLB1L	1.65081
GLB1L2	0.0185607
GLB1L3	0
GLCCI1	1.46828
GLCE	6.0679
GLDC	3.54034
GLDN	0
GLE1	33.8133
GLG1	16.0405
GLI1	0.290158
GLI2	0.00834489
GLI3	2.59908
GLI4	21.5304
GLIDR	4.83343
GLIPR1	28.3426
GLIPR1L1	0.136579
GLIPR1L2	0.0350089
GLIPR2	17.2532
GLIS1	2.85173
GLIS2	9.24667
GLIS2-AS1	0
GLIS3	8.26525
GLIS3-AS1	0.415784
GLMN	4.9128
GLMP	25.716
GLO1	99.9771
GLOD4	35.2408
GLOD5	0
GLP1R	0
GLP2R	0.0125382
GLRA1	0
GLRA2	0
GLRA3	0
GLRA4	0.0372153
GLRB	2.26584
GLRX	131.153
GLRX2	27.916
GLRX3	109.973
GLRX5	83.5375
GLS	35.6091
GLS2	0.0261588
GLT1D1	0
GLT6D1	0
GLT8D1	35.8598
GLT8D2	1.34191
GLTP	80.6203
GLTPD2	0.483884
GLTSCR1	1.53411
GLTSCR1L	2.39587
GLTSCR2	134.333
GLUD1	61.1863
GLUD1P3	0.240936
GLUD1P7	0.193107
GLUD2	0.077097
GLUL	2.81341
GLYAT	0
GLYATL1	0
GLYATL2	0
GLYATL3	0
GLYCAM1	0
GLYCTK	1.71833
GLYCTK-AS1	0
GLYR1	7.71846
GM140	0
GM2A	18.4139
GMCL1	4.72991
GMCL1P1	0
GMDS	15.5525
GMDS-AS1	0.158234
GMEB1	5.13564
GMEB2	4.75856
GMFB	30.0782
GMFG	0.72073
GMIP	4.65679
GML	0
GMNC	0.0320325
GMNN	19.4431
GMPPA	45.0601
GMPPB	10.185
GMPR	1.62861
GMPR2	31.0688
GMPS	58.7301
GNA11	27.243
GNA12	22.842
GNA13	9.44284
GNA14	0.215522
GNA14-AS1	0
GNA15	0.0524057
GNAI1	11.754
GNAI2	330.455
GNAI3	52.7112
GNAL	0.0717043
GNAO1	0.0616524
GNAQ	22.0241
GNAS	932.323
GNAS-AS1	5.91505
GNAT1	0
GNAT2	0.235746
GNAT3	0
GNAZ	0.437601
GNB1	170.318
GNB1L	6.49464
GNB2	382.433
GNB2L1	1767.95
GNB3	0.215618
GNB4	10.4392
GNB5	20.3097
GNE	7.62666
GNG10	172.791
GNG11	371.378
GNG12	78.3058
GNG12-AS1	0.0268053
GNG13	0
GNG2	3.82841
GNG3	4.46767
GNG4	8.40372
GNG5	196.232
GNG7	0
GNG8	0
GNGT1	0.12887
GNGT2	13.0779
GNL1	10.9927
GNL2	57.8799
GNL3	45.8492
GNL3L	19.52
GNLY	0
GNMT	0.190006
GNPAT	40.2138
GNPDA1	29.7238
GNPDA2	15.3573
GNPNAT1	19.5338
GNPTAB	9.21788
GNPTG	12.4611
GNRH1	0.478392
GNRH2	0
GNRHR	0.0486265
GNRHR2	14.2877
GNS	31.6515
GOLGA1	5.24618
GOLGA2	24.3234
GOLGA2P10	0.360374
GOLGA2P2Y	0
GOLGA2P3Y	0
GOLGA2P5	0.321252
GOLGA2P6	0
GOLGA2P7	5.76934
GOLGA2P9	0
GOLGA3	9.00031
GOLGA4	6.55839
GOLGA5	35.3446
GOLGA6A	0
GOLGA6B	0
GOLGA6C	0.0105858
GOLGA6D	0
GOLGA6L1	0
GOLGA6L10	0.0903306
GOLGA6L17P	0.0333471
GOLGA6L2	0.0185859
GOLGA6L22	0
GOLGA6L3	0.149186
GOLGA6L4	0.12567
GOLGA6L5P	0.156015
GOLGA6L6	0
GOLGA6L7P	0
GOLGA6L9	0.149218
GOLGA7	56.4303
GOLGA7B	2.31629
GOLGA8A	0.323634
GOLGA8B	0.861827
GOLGA8CP	0
GOLGA8DP	0
GOLGA8EP	0
GOLGA8F	0
GOLGA8G	0
GOLGA8H	0.0216699
GOLGA8IP	0.161525
GOLGA8J	0.0219344
GOLGA8K	0
GOLGA8M	0.021687
GOLGA8N	0.0641345
GOLGA8O	0
GOLGA8R	0.0110268
GOLGA8S	0.0626078
GOLGA8T	0
GOLGB1	5.91119
GOLIM4	17.2533
GOLM1	74.7083
GOLPH3	34.8286
GOLPH3L	28.7063
GOLT1A	0
GOLT1B	22.1022
GON4L	3.92548
GOPC	22.1888
GORAB	2.96446
GORASP1	11.928
GORASP2	48.572
GOSR1	10.8181
GOSR2	32.2241
GOT1	21.1585
GOT1L1	0
GOT2	105.1
GP1BA	0.188933
GP1BB	0
GP2	0.0195377
GP5	0
GP6	0.136617
GP9	0.0792808
GPA33	0.0843261
GPAA1	58.1406
GPALPP1	13.8697
GPAM	14.2855
GPANK1	11.9381
GPAT2	0
GPATCH1	4.23207
GPATCH11	9.56071
GPATCH2	8.25661
GPATCH2L	2.34478
GPATCH3	12.4316
GPATCH4	50.5779
GPATCH8	5.91399
GPBAR1	0.0424045
GPBP1	20.4764
GPBP1L1	37.8969
GPC1	7.04755
GPC2	0.0688324
GPC3	0
GPC4	0.421354
GPC5	0.340068
GPC5-AS1	0
GPC5-AS2	0
GPC6	4.14578
GPC6-AS1	0
GPC6-AS2	0
GPCPD1	0.667182
GPD1	0.0389709
GPD1L	5.4664
GPD2	9.27557
GPER1	10.1699
GPHA2	0
GPHB5	0
GPHN	3.92995
GPI	172.93
GPIHBP1	0.0527335
GPKOW	20.2041
GPLD1	0.0584196
GPM6A	0.641033
GPM6B	0
GPN1	42.7583
GPN2	17.6898
GPN3	37.2523
GPNMB	2.55849
GPR1	0.954562
GPR1-AS	0
GPR101	0
GPR107	19.452
GPR108	54.4095
GPR119	0
GPR12	0
GPR132	0.414766
GPR135	0.271066
GPR137	59.9248
GPR137B	5.2436
GPR137C	0.490672
GPR139	0
GPR141	0.0766201
GPR142	0
GPR143	0
GPR146	4.98084
GPR148	0
GPR149	0
GPR15	0.0522275
GPR150	0.099432
GPR151	0
GPR152	0
GPR153	1.6244
GPR155	0.392631
GPR156	0.0962717
GPR157	0.692033
GPR158	0.356292
GPR158-AS1	0
GPR160	1.60434
GPR161	3.1104
GPR162	0.335529
GPR17	0
GPR171	0
GPR173	1.61073
GPR174	0
GPR176	38.6198
GPR179	0.0211365
GPR18	0.0432764
GPR180	4.54922
GPR182	0
GPR183	0.588757
GPR19	0.711544
GPR20	0
GPR21	0.078719
GPR22	0.0793211
GPR25	0.0536596
GPR26	0.010849
GPR27	0
GPR3	1.43354
GPR31	0
GPR32	0
GPR33	0
GPR34	0.099684
GPR35	0.0382591
GPR37	0.106185
GPR37L1	0.607163
GPR39	1.172
GPR4	2.06141
GPR45	0
GPR50	0
GPR52	0
GPR55	0
GPR6	0
GPR61	0.0418251
GPR62	0.0551207
GPR63	0.532057
GPR65	0.10149
GPR68	7.07072
GPR75	0.756315
GPR75-ASB3	0
GPR78	0
GPR82	0.191598
GPR83	0.0134327
GPR84	0.377572
GPR85	3.96375
GPR87	0.0832646
GPR88	0
GPR89A	4.80319
GPR89B	2.89272
GPRASP1	0.0390818
GPRASP2	1.83799
GPRC5A	18.8706
GPRC5B	4.22398
GPRC5C	0.0677647
GPRC5D	0.0656106
GPRC6A	0
GPRIN1	5.08928
GPRIN2	0
GPRIN3	0
GPS1	92.2597
GPS2	121.574
GPSM1	4.08235
GPSM2	12.4103
GPSM3	1.76156
GPT	0.0325546
GPT2	21.7485
GPX1	512.691
GPX2	0.123817
GPX3	1.23082
GPX4	426.491
GPX5	0
GPX6	0.036308
GPX7	0
GPX8	38.6239
GRAMD1A	19.7086
GRAMD1B	1.17207
GRAMD1C	0.523588
GRAMD2	0
GRAMD3	3.96388
GRAMD4	0.799298
GRAP	0.0299397
GRAP2	0.016481
GRAPL	0.0717069
GRASP	0.0626167
GRB10	12.1551
GRB14	1.48072
GRB2	62.7272
GRB7	0.690052
GREB1	1.3038
GREB1L	0.487127
GREM1	86.8729
GREM2	0
GRHL1	0.338219
GRHL2	0
GRHL3	0
GRHPR	66.8375
GRIA1	0
GRIA2	0
GRIA3	0
GRIA4	0.0182028
GRID1	0
GRID1-AS1	0
GRID2	0.0112919
GRID2IP	0
GRIFIN	0
GRIK1	0.0361862
GRIK1-AS1	0
GRIK1-AS2	0.377829
GRIK2	0.0998622
GRIK3	0
GRIK4	0
GRIK5	0.0987234
GRIN1	0.0269302
GRIN2A	0.00793804
GRIN2B	0
GRIN2C	0.0495971
GRIN2D	0.123254
GRIN3A	0.253402
GRIN3B	0
GRINA	121.924
GRIP1	0.239098
GRIP2	0.364459
GRIPAP1	13.2528
GRK1	0
GRK4	0.525413
GRK5	5.11844
GRK6	17.984
GRK7	0.106524
GRM1	0.033856
GRM2	0
GRM3	0.027011
GRM4	0
GRM5	0
GRM5-AS1	0
GRM6	0
GRM7	0
GRM7-AS1	0
GRM7-AS2	0
GRM7-AS3	0
GRM8	0
GRN	52.0034
GRP	0
GRPEL1	79.7606
GRPEL2	12.8484
GRPR	1.06132
GRSF1	11.6779
GRTP1	0.201307
