Gene symbol	Con1__2
DPYD-AS1	0
DPYD-AS2	0
DPYS	0
DPYSL2	4.9267
DPYSL3	16.6691
DPYSL4	2.07069
DPYSL5	18.5135
DQX1	0
DR1	0.346053
DRAIC	16.0895
DRAM1	13.996
DRAM2	0
DRAP1	36.0275
DRAXIN	0
DRC1	0
DRC7	0
DRD1	0.327865
DRD2	0
DRD3	0
DRD4	0.912186
DRD5	1.44133
DRG1	5.92335
DRG2	0.583704
DRGX	0
DRICH1	0
DROSHA	0
DRP2	1.5592
DSC1	2.32965
DSC2	0.620746
DSC3	4.7149
DSCAM	0.153978
DSCAM-AS1	2.92749
DSCAM-IT1	0
DSCAML1	11.7344
DSCAS	0
DSCC1	2.0228
DSCR10	0
DSCR3	9.55139
DSCR4	0
DSCR8	0
DSCR9	26.2727
DSE	16.1024
DSEL	10.6941
DSG1	5.41857
DSG1-AS1	0
DSG2	8.54676
DSG2-AS1	0
DSG3	13.7436
DSG4	10.4578
DSN1	19.4392
DSP	4.4439
DSPP	5.52656
DST	5.70294
DSTN	12.6762
DSTNP2	54.3362
DSTYK	11.3298
DTD1	0
DTD2	3.36593
DTHD1	0
DTL	9.71172
DTNA	6.53178
DTNB	15.5647
DTNBP1	42.6514
DTWD1	5.60245
DTWD2	9.37567
DTX1	0
DTX2	12.5365
DTX2P1-UPK3BP1-PMS2P11	0
DTX3	0
DTX3L	8.18466
DTX4	5.39378
DTYMK	15.9513
DUOX1	0
DUOX2	4.54665
DUOXA1	0
DUOXA2	0.854624
DUPD1	0
DUS1L	0
DUS2	0
DUS3L	3.57586
DUS4L	18.521
DUSP1	29.32
DUSP10	0.420741
DUSP11	0
DUSP12	0
DUSP13	0
DUSP14	8.07681
DUSP15	0
DUSP16	5.92678
DUSP18	1.90019
DUSP19	7.64983
DUSP2	0
DUSP21	0
DUSP22	21.2199
DUSP23	0
DUSP26	1.2859
DUSP27	21.938
DUSP28	0
DUSP3	5.29419
DUSP4	7.45119
DUSP5	11.2154
DUSP5P1	17.0804
DUSP6	4.23258
DUSP7	22.3059
DUSP8	9.22613
DUSP9	0
DUT	18.1967
DUX4	0
DUXA	46.63
DUXAP10	0
DUXAP8	0
DVL1	0.765165
DVL2	0
DVL3	11.5115
DXO	0
DYDC1	17.4649
DYDC2	2.07318
DYM	3.00915
DYNAP	0.612526
DYNC1H1	2.26196
DYNC1I1	0
DYNC1I2	16.3168
DYNC1LI1	6.80035
DYNC1LI2	9.83727
DYNC2H1	4.0576
DYNC2LI1	0
DYNLL1	0
DYNLL2	12.7825
DYNLRB1	0
DYNLRB2	2.11271
DYNLT1	0
DYNLT3	0
DYRK1A	3.1805
DYRK1B	30.6505
DYRK2	1.24732
DYRK3	0
DYRK4	0
DYSF	0.322521
DYTN	0.56636
DYX1C1	1.32014
DYX1C1-CCPG1	0
DZANK1	0.630234
DZIP1	0.571783
DZIP1L	0.63062
DZIP3	1.93899
E2F1	0.834658
E2F2	1.45281
E2F3	17.0278
E2F4	0
E2F5	0
E2F6	23.4855
E2F7	20.7451
E2F8	0.318316
E4F1	0
EAF1	11.371
EAF2	0
EAPP	0
EARS2	0.849386
EBAG9	0.525039
EBF1	2.49656
EBF2	3.99434
EBF3	1.72436
EBF4	9.99544
EBI3	0
EBLN1	0
EBLN2	0.720601
EBLN3	5.71638
EBNA1BP2	0
EBP	0
EBPL	0
ECD	0
ECE1	18.6627
ECE2	1.36081
ECEL1	0
ECEL1P2	46.5489
ECH1	0.999915
ECHDC1	1.12467
ECHDC2	0
ECHDC3	5.07262
ECHS1	0
ECI1	0
ECI2	0
ECM1	6.03344
ECM2	11.0333
ECRP	0
ECSCR	0
ECSIT	0
ECT2	9.12541
ECT2L	7.01326
EDA	4.09139
EDA2R	0
EDAR	6.72337
EDARADD	1.21647
EDC3	4.37204
EDC4	9.44432
EDDM3A	52.6305
EDDM3B	0
EDEM1	0.34777
EDEM2	0
EDEM3	7.23904
EDF1	0
EDIL3	7.7831
EDN1	3.86636
EDN2	0
EDN3	3.05742
EDNRA	0
EDNRB	1.01696
EDNRB-AS1	0
EDRF1	0
EDRF1-AS1	22.0664
EEA1	7.81635
EED	0
EEF1A1	318.673
EEF1A2	0
EEF1B2	95.6878
EEF1D	2.87594
EEF1DP3	0
EEF1E1	35.8897
EEF1E1-BLOC1S5	0
EEF1G	119.944
EEF2	191.119
EEF2K	11.3276
EEF2KMT	4.65653
EEFSEC	14.9593
EEPD1	9.70729
EFCAB1	19.6903
EFCAB10	0
EFCAB11	0
EFCAB12	0
EFCAB13	5.62048
EFCAB14	13.3931
EFCAB14-AS1	0
EFCAB2	0.894149
EFCAB3	0
EFCAB5	0.879391
EFCAB6	5.48034
EFCAB6-AS1	0.583704
EFCAB7	0
EFCAB9	0
EFCC1	10.0526
EFEMP1	0.730132
EFEMP2	0
EFHB	0
EFHC1	9.46021
EFHC2	12.6173
EFHD1	5.27426
EFHD2	46.628
EFNA1	0
EFNA2	3.77548
EFNA3	19.2779
EFNA4	0
EFNA5	2.01767
EFNB1	0
EFNB2	0
EFNB3	7.24033
EFR3A	11.7227
EFR3B	5.55652
EFS	0
EFTUD1	0
EFTUD1P1	0
EFTUD2	7.5359
EGF	14.7787
EGFEM1P	4.84926
EGFL6	0
EGFL7	0
EGFL8	0
EGFLAM	29.9346
EGFLAM-AS2	0
EGFLAM-AS4	3.07164
EGFR	0
EGFR-AS1	3.1825
EGLN1	11.8475
EGLN2	0.535694
EGLN3	3.15995
EGOT	4.18963
EGR1	9.5752
EGR2	40.1162
EGR3	15.7041
EGR4	0
EHBP1	2.88479
EHBP1L1	3.74562
EHD1	23.8394
EHD2	32.5649
EHD3	0.280279
EHD4	0
EHD4-AS1	1.09455
EHF	4.59916
EHHADH	6.54624
EHHADH-AS1	0
EHMT1	0.832296
EHMT1-IT1	0
EHMT2	0.281805
EI24	25.9297
EID1	3.87914
EID2	52.4251
EID2B	0
EID3	28.2366
EIF1	32.9787
EIF1AD	5.55862
EIF1AX	11.035
EIF1AX-AS1	0
EIF1AY	0
EIF1B	0
EIF1B-AS1	0
EIF2A	0
EIF2AK1	13.6315
EIF2AK2	8.36002
EIF2AK3	6.76187
EIF2AK4	0.776768
EIF2B1	0
EIF2B2	21.2569
EIF2B3	1.21853
EIF2B4	0
EIF2B5	0.386316
EIF2B5-AS1	24.2165
EIF2D	24.1556
EIF2S1	1.30907
EIF2S2	8.29236
EIF2S3	19.7489
EIF3A	27.3997
EIF3B	40.8481
EIF3C	0
EIF3CL	0
EIF3D	5.40034
EIF3E	76.7297
EIF3F	13.0751
EIF3G	26.4991
EIF3H	43.4893
EIF3I	1.68133
EIF3IP1	0
EIF3J	4.75999
EIF3J-AS1	3.57275
EIF3K	1.77653
EIF3L	15.0184
EIF3M	9.00227
EIF4A1	62.4845
EIF4A2	12.4282
EIF4A3	13.7204
EIF4B	25.9051
EIF4E	10.0639
EIF4E1B	5.91418
EIF4E2	8.79115
EIF4E3	4.05196
EIF4EBP1	14.8128
EIF4EBP2	10.4377
EIF4EBP3	0
EIF4ENIF1	10.1343
EIF4G1	12.4595
EIF4G2	31.4848
EIF4G3	1.41791
EIF4H	27.4188
EIF5	8.68931
EIF5A	39.4688
EIF5A2	19.4082
EIF5AL1	0
EIF5B	2.99723
EIF6	21.4945
ELAC1	8.23689
ELAC2	11.6342
ELANE	47.709
ELAVL1	0.883606
ELAVL2	20.4957
ELAVL3	5.11459
ELAVL4	0.809535
ELDR	0
ELF1	21.5976
ELF2	2.2577
ELF3	5.46518
ELF4	0
ELF5	0
ELFN1	30.2182
ELFN1-AS1	32.0885
ELFN2	71.9725
ELK1	19.9433
ELK2AP	0
ELK3	7.15209
ELK4	2.26314
ELL	4.34142
ELL2	13.1044
ELL3	0
ELMO1	15.1796
ELMO1-AS1	0
ELMO2	1.23106
ELMO3	0
ELMOD1	1.88278
ELMOD2	0.246515
ELMOD3	4.81115
ELMSAN1	9.48544
ELN	15.3179
ELOF1	0
ELOVL1	16.896
ELOVL2	0.268088
ELOVL2-AS1	1.95018
ELOVL3	0
ELOVL4	0.364173
ELOVL5	18.8755
ELOVL6	15.3242
ELOVL7	14.3099
ELP2	4.33134
ELP3	12.4038
ELP4	24.4451
ELP5	1.73518
ELP6	10.151
ELSPBP1	0
EMB	11.6179
EMBP1	7.20976
EMC1	0.807732
EMC10	0
EMC2	1.0248
EMC3	0
EMC3-AS1	1.15356
EMC4	0
EMC6	0
EMC7	6.28092
EMC8	18.8933
EMC9	0
EMCN	1.36712
EMD	0
EME1	0
EME2	0
EMG1	0
EMID1	0
EMILIN1	16.9768
EMILIN2	15.2674
EMILIN3	6.01526
EML1	0
EML2	10.0541
EML2-AS1	0
EML3	0.35337
EML4	4.79355
EML5	0.296738
EML6	0.540425
EMP1	22.0244
EMP2	13.4308
EMP3	17.288
EMX1	4.73993
EMX2	11.2178
EMX2OS	8.76195
EN1	6.41332
EN2	7.16283
ENAH	6.87505
ENAM	4.54068
ENC1	10.1922
ENDOD1	12.2332
ENDOG	0
ENDOU	0
ENDOV	0
ENG	32.023
ENGASE	10.6302
ENHO	24.3798
ENKD1	8.68015
ENKUR	7.22572
ENO1	242.914
ENO1-AS1	0
ENO2	0.470129
ENO3	0
ENO4	2.73812
ENOPH1	0
ENOSF1	7.04802
ENOX1	0.424556
ENOX1-AS2	0
ENOX2	0
ENPEP	14.0514
ENPP1	2.57024
ENPP2	0
ENPP3	0.351129
ENPP4	12.0375
ENPP5	0
ENPP6	1.11203
ENPP7	3.16631
ENPP7P13	49.5376
ENSA	198.128
ENTHD1	0
ENTHD2	23.5596
ENTPD1	10.163
ENTPD1-AS1	2.55511
ENTPD2	0
ENTPD3	2.77929
ENTPD3-AS1	4.561
ENTPD4	6.38811
ENTPD5	0
ENTPD6	0
ENTPD7	2.35016
ENTPD8	0
ENY2	0
EOGT	9.11011
EOMES	14.0918
EP300	9.41494
EP300-AS1	9.00219
EP400	1.9592
EP400NL	0.7885
EPAS1	2.92153
EPB41	4.15083
EPB41L1	1.70344
EPB41L2	0
EPB41L3	0
EPB41L4A	7.59306
EPB41L4A-AS1	0
EPB41L4A-AS2	0
EPB41L4B	3.54329
EPB41L5	19.492
EPB42	1.3932
EPC1	10.6445
EPC2	0
EPCAM	0
EPDR1	13.914
EPG5	3.22057
EPGN	2.3199
EPHA1	2.96021
EPHA1-AS1	1.72181
EPHA10	1.75535
EPHA2	4.69066
EPHA3	3.78049
EPHA4	3.53512
EPHA5	21.0391
EPHA5-AS1	1.09107
EPHA6	9.82731
EPHA7	2.73683
EPHA8	11.0226
EPHB1	1.3905
EPHB2	6.39167
EPHB3	0
EPHB4	10.2495
EPHB6	5.9024
EPHX1	0
EPHX2	4.39543
EPHX3	31.467
EPHX4	0
EPM2A	32.1306
EPM2AIP1	2.71416
EPN1	5.68569
EPN2	13.6566
EPN2-AS1	1.07624
EPN2-IT1	5.21267
EPN3	3.34423
EPO	0
EPOR	24.7137
EPPIN	9.96819
EPPIN-WFDC6	0
EPPK1	31.4019
EPRS	6.24286
EPS15	4.24978
EPS15L1	8.17919
EPS8	0
EPS8L1	1.56874
EPS8L2	0
EPS8L3	0
EPSTI1	0
EPT1	10.9508
EPX	3.31578
EPYC	0
EQTN	0
ERAL1	0
ERAP1	10.3306
ERAP2	9.02279
ERAS	0
ERBB2	0
ERBB2IP	3.17761
ERBB3	0.559055
ERBB4	1.85673
ERC1	2.73868
ERC2	12.2153
ERC2-IT1	8.65644
ERCC1	32.7347
ERCC2	0.685564
ERCC3	0
ERCC4	4.0999
ERCC5	5.34505
ERCC6	4.8178
ERCC6-PGBD3	0
ERCC6L	6.47617
ERCC6L2	0.816058
ERCC8	9.52838
EREG	0.468458
ERF	15.3078
ERG	19.9319
ERGIC1	6.47502
ERGIC2	14.0051
ERGIC3	6.44816
ERH	3.62823
ERI1	0.469848
ERI2	14.798
ERI3	3.56061
ERI3-IT1	0
ERICH1	29.937
ERICH1-AS1	0
ERICH2	0
ERICH3	4.16153
ERICH3-AS1	6.43254
ERICH4	0
ERICH5	0
ERICH6	0
ERICH6-AS1	6.77446
ERICH6B	0
ERLEC1	6.12006
ERLIN1	21.2019
ERLIN2	9.6728
ERMAP	16.9356
ERMARD	1.21708
ERMN	9.0809
ERMP1	26.602
ERN1	0
ERN2	6.37257
ERO1A	4.87504
ERO1B	0
ERP27	0.899427
ERP29	0
ERP44	4.44582
ERRFI1	11.7313
ERV3-1	8.14641
ERVFRD-1	4.02279
ERVH48-1	0
ERVK13-1	10.1629
ERVMER34-1	0
ERVV-1	16.4221
ERVV-2	0
ESAM	0
ESCO1	0
ESCO2	5.60046
ESD	1.07399
ESF1	7.62076
ESM1	0
ESPL1	10.1489
ESPN	2.18508
ESPNL	4.39534
ESPNP	0
ESR1	5.91996
ESR2	7.03626
ESRG	103.837
ESRP1	0
ESRP2	0
ESRRA	55.328
ESRRB	0
ESRRG	1.53549
ESX1	0
ESYT1	5.38574
ESYT2	8.99199
ESYT3	1.22146
ETAA1	3.03787
ETF1	36.6374
ETFA	0
ETFB	0.964317
ETFDH	0.59899
ETHE1	8.46713
ETNK1	11.0912
ETNK2	0
ETNPPL	0
ETS1	0.236054
ETS2	39.3485
ETV1	10.5309
ETV2	0
ETV3	5.82054
ETV3L	3.5424
ETV4	0
ETV5	10.9092
ETV6	3.40447
ETV7	0
EVA1A	29.9406
EVA1B	0
EVA1C	6.12115
EVADR	11.6974
EVC	11.3847
EVC2	1.72519
EVI2A	3.90567
EVI2B	14.0248
EVI5	14.6439
EVI5L	0.293955
EVL	0
EVPL	11.0165
EVPLL	0
EVX1	0.365578
EVX1-AS	0
EVX2	17.113
EWSAT1	32.3284
EWSR1	13.1997
EXD1	9.69489
EXD2	11.3986
EXD3	26.3234
EXO1	4.14474
EXO5	24.5644
EXOC1	1.3081
EXOC2	0.728202
EXOC3	71.2417
EXOC3-AS1	11.3173
EXOC3L1	0
EXOC3L2	0.692949
EXOC3L4	0
EXOC4	1.56017
EXOC5	6.7149
EXOC6	3.95136
EXOC6B	0.872141
EXOC7	17.6973
EXOC8	4.19402
EXOG	11.1783
EXOSC1	0
EXOSC10	0
EXOSC2	4.81425
EXOSC3	0
EXOSC4	14.0065
EXOSC5	82.6817
EXOSC6	24.5675
EXOSC7	2.56559
EXOSC8	0
EXOSC9	0
EXPH5	9.63679
EXT1	26.6419
EXT2	15.3369
EXTL1	0
EXTL2	0
EXTL3	0
EXTL3-AS1	32.0247
EYA1	13.0895
EYA2	0
EYA3	10.74
EYA4	2.9948
EYS	7.66146
EZH1	0
EZH2	5.88556
EZR	15.0033
EZR-AS1	0
F10	0
F10-AS1	4.46794
F11	1.35238
F11-AS1	0
F11R	7.6138
F12	0.56636
F13A1	3.1196
F13B	6.74646
F2	0
F2R	11.5121
F2RL1	24.4757
F2RL2	49.0239
F2RL3	2.06074
F3	3.08883
F5	6.21346
F7	3.50578
F8	5.49649
F8A1	30.1418
F8A2	0
F8A3	0
F9	2.00378
FA2H	6.10054
FAAH	0
FAAH2	5.20903
FAAHP1	0
FAAP100	13.9103
FAAP20	21.4527
FAAP24	0.923642
FABP1	0
FABP12	0
FABP2	2.55359
FABP3	0
FABP4	0
FABP5	82.7517
FABP5P3	0
FABP6	0
FABP7	0
FABP9	0
FADD	13.3478
FADS1	12.0475
FADS2	19.2295
FADS3	38.2838
FADS6	0
FAF1	2.19056
FAF2	0.961645
FAH	1.97513
FAHD1	3.54835
FAHD2A	0
FAHD2B	0
FAHD2CP	0
FAIM	0
FAIM2	2.51026
FALEC	3.0707
FAM101A	0
FAM101B	0.607901
FAM102A	0
FAM102B	8.86907
FAM103A1	0
FAM104A	0.424013
FAM104B	95.8262
FAM105A	0.302094
FAM106A	39.7162
FAM106B	0
FAM106CP	0.674777
FAM107A	4.2035
FAM107B	47.4046
FAM109A	8.82634
FAM109B	5.39569
FAM110A	0
FAM110B	31.8668
FAM110C	0.275995
FAM110D	0
FAM111A	1.54947
FAM111B	0.99115
FAM114A1	17.5617
FAM114A2	8.9457
FAM117A	17.9017
FAM117B	8.1758
FAM118A	0
FAM118B	0
FAM120A	11.3074
FAM120AOS	16.6711
FAM120B	13.2774
FAM120C	2.62949
FAM122A	13.8752
FAM122B	4.77055
FAM122C	0.451963
FAM124A	1.35421
FAM124B	29.9296
FAM126A	7.1317
FAM126B	14.8183
FAM127A	0
FAM127B	0
FAM127C	9.15241
FAM129A	7.79375
FAM129B	11.6128
FAM129C	0
FAM131A	13.1157
FAM131B	11.7301
FAM131C	16.1333
FAM132A	10.1736
FAM132B	13.8865
FAM133A	10.7695
FAM133B	0
FAM133CP	0
FAM133DP	6.35587
FAM134A	3.05471
FAM134B	9.14494
FAM134C	5.51759
FAM135A	6.3366
FAM135B	0
FAM136A	2.61677
FAM138A	0
FAM138B	1.14828
FAM138C	0
FAM138D	0
FAM138E	0
FAM138F	0
FAM13A	10.7027
FAM13A-AS1	19.3659
FAM13B	6.24376
FAM13C	9.76016
FAM149A	0
FAM149B1	14.2051
FAM150A	0
FAM150B	0
FAM151A	0
FAM151B	0.699542
FAM153A	0
FAM153B	0
FAM153C	8.54306
FAM155A	6.81391
FAM155A-IT1	0.654192
FAM155B	4.89442
FAM156A	0
FAM156B	0
FAM157A	0
FAM157B	0
FAM157C	1.41507
FAM159A	77.517
FAM159B	0
FAM160A1	18.7257
FAM160A2	4.80021
FAM160B1	0
FAM160B2	1.4711
FAM161A	19.3613
FAM161B	0
FAM162A	0
FAM162B	0
FAM163A	3.07782
FAM163B	71.1138
FAM166A	0
FAM166B	0
FAM167A	1.06679
FAM167A-AS1	0
FAM167B	0
FAM168A	4.74372
FAM168B	0.198998
FAM169A	0.539872
FAM169B	2.35122
FAM170A	0
FAM170B	0
FAM170B-AS1	12.8197
FAM171A1	0
FAM171A2	4.28804
FAM171B	0.309899
FAM172A	10.8596
FAM172BP	1.49797
FAM173A	0
FAM173B	2.84854
FAM174A	18.3576
FAM174B	15.0395
FAM175A	15.1052
FAM175B	11.9408
FAM177A1	12.6158
FAM177B	0
FAM178A	10.9462
FAM178B	0
FAM179A	0
FAM179B	1.88033
FAM180A	0
FAM180B	0
FAM181A	25.0156
FAM181A-AS1	0
FAM181B	0
FAM182A	0
FAM182B	21.0102
FAM183A	0
FAM183B	33.4994
FAM183CP	0.394912
FAM184A	0.270058
FAM184B	2.282
FAM185A	0
FAM186A	4.39156
FAM186B	14.7507
FAM187B	3.26628
FAM188A	0
FAM188B	0
FAM189A1	0.230093
FAM189A2	18.8052
FAM189B	0
FAM192A	8.26778
FAM193A	0.231159
FAM193B	0.378642
FAM195A	0
FAM195B	2.93698
FAM196A	0
FAM196B	37.2664
FAM197Y2	0
FAM197Y5	0
FAM198A	11.5818
FAM198B	0
FAM199X	0.558837
FAM19A1	0
FAM19A2	2.6376
FAM19A3	0
FAM19A4	4.16215
FAM19A5	44.0419
FAM200A	0
FAM200B	4.21497
FAM201A	17.9202
FAM204A	3.97345
FAM205A	4.81169
FAM205BP	7.68079
FAM205C	0
FAM206A	29.4543
FAM207A	0
FAM208A	4.69636
FAM208B	7.23611
FAM209A	0
FAM209B	0
FAM20A	9.25373
FAM20B	9.36968
FAM20C	0
FAM210A	9.75296
FAM210B	24.6349
FAM212A	0
FAM212B	16.8966
FAM212B-AS1	0
FAM213A	13.2202
FAM213B	5.50528
FAM214A	2.57653
FAM214B	0
FAM215A	18.838
FAM216A	0
FAM216B	3.68996
FAM217A	5.05452
FAM217B	2.35892
FAM218A	0.530459
FAM219A	0
FAM219B	21.7256
FAM21A	3.73321
FAM21C	12.5392
FAM21EP	0.52964
FAM220A	8.83566
FAM221A	0
FAM221B	0
FAM222A	5.31224
FAM222A-AS1	0
FAM222B	16.1104
FAM223A	0
FAM223B	0
FAM224A	0
FAM224B	0
FAM225A	0.184846
FAM225B	0
FAM226B	10.9353
FAM227A	16.9365
FAM227B	1.7541
FAM228A	0
FAM228B	0
FAM229A	0
FAM229B	0.422294
FAM230B	46.9923
FAM230C	0
FAM231A	0
FAM231B	18.1351
FAM231C	0
FAM231D	0
FAM24A	0
FAM24B	9.98542
FAM24B-CUZD1	0
FAM25A	0
FAM25BP	0
FAM25C	0
FAM25G	0
FAM26D	0
FAM26E	1.86839
FAM26F	0
FAM27B	2.19137
FAM27C	0
FAM27E2	0
FAM27E3	15.358
FAM27L	32.7639
FAM32A	0
FAM35A	7.14249
FAM35BP	0
FAM35DP	0
FAM3A	12.0176
FAM3B	0
FAM3C	0
FAM3D	0
FAM41AY1	0
FAM41C	15.3795
FAM43A	0
FAM43B	22.3532
FAM45A	0.00104647
FAM45B	8.39777
FAM46A	15.3101
FAM46B	0
FAM46C	8.25478
FAM46D	4.04887
FAM47A	0
FAM47B	0
FAM47C	1.00439
FAM47E	0
FAM47E-STBD1	0
FAM49A	0.691515
FAM49B	6.28246
FAM50A	11.9644
FAM50B	0
FAM53A	0
FAM53B	0
FAM53B-AS1	9.57563
FAM53C	0.742172
FAM57A	5.01718
FAM57B	0
FAM58A	0
FAM60A	34.0582
FAM63A	5.93599
FAM63B	5.40973
FAM64A	0
FAM65A	5.31186
FAM65B	36.3465
FAM65C	12.4151
FAM66A	0
FAM66B	0
FAM66C	14.5956
FAM66D	0
FAM66E	0
FAM69A	0
FAM69B	0
FAM69C	25.6131
FAM71A	14.225
FAM71B	18.315
FAM71C	0
FAM71D	0
FAM71E1	0
FAM71E2	0
FAM71F1	23.0692
FAM71F2	10.4527
FAM72A	11.9731
FAM72B	1.92357
FAM72C	0
FAM72D	0
FAM73A	8.66965
FAM73B	0
FAM74A1	0
FAM74A3	0.624048
FAM74A4	1.26573
FAM74A6	0
FAM74A7	2.48115
FAM76A	12.8511
FAM76B	0
FAM78A	6.11618
FAM78B	35.482
FAM81A	7.63763
FAM81B	0
FAM83A	22.0494
FAM83A-AS1	0
FAM83B	2.91129
FAM83C	10.5303
FAM83C-AS1	0
FAM83D	0
FAM83E	4.05374
FAM83F	1.12039
FAM83G	6.87116
FAM83H	3.07058
FAM83H-AS1	19.3246
FAM84A	6.35891
FAM84B	10.7884
FAM86B1	6.37208
FAM86B2	0
FAM86B3P	9.29725
FAM86C1	0
FAM86C2P	32.2964
FAM86DP	0.452958
FAM86EP	3.13763
FAM86FP	0
FAM86HP	0
FAM86JP	21.0749
FAM87A	0
FAM87B	0
FAM89A	4.88441
FAM89B	16.6385
FAM8A1	10.4951
FAM90A1	17.5879
FAM90A10P	0
FAM90A25P	1.8575
FAM90A27P	0
FAM90A2P	14.7998
FAM90A7P	0
FAM91A1	8.69474
FAM92A1	0
FAM92A1P2	13.9007
FAM92B	0.616202
FAM95A	6.18228
FAM95B1	0
FAM95C	5.07586
FAM96A	2.20043
FAM96B	0
FAM98A	0.429873
FAM98B	6.44178
FAM98C	0
FAM99A	0
FAM99B	1.23657
FAM9A	8.81527
FAM9B	1.10121
FAM9C	0
FAN1	0.821984
FANCA	8.07438
FANCB	0
FANCC	4.78697
FANCD2	2.29592
FANCD2OS	0
FANCE	0
FANCF	1.33875
FANCG	0
FANCI	22.0798
FANCL	27.7553
FANCM	4.23179
FANK1	0.968855
FANK1-AS1	0
FAP	0
FAR1	13.271
FAR2	0
FAR2P1	0
FAR2P2	8.15803
FARP1	0.438708
FARP2	10.9834
FARS2	0
FARSA	0
FARSB	13.2878
FAS	0
FAS-AS1	0
FASLG	0
FASN	11.5139
FASTK	1.32266
FASTKD1	0
FASTKD2	5.14537
FASTKD3	0
FASTKD5	0
FAT1	6.72954
FAT2	3.95816
FAT3	3.33735
FAT4	3.95439
FATE1	0
FAU	35.916
FAXC	12.1012
FAXDC2	0
FBF1	0
FBL	0
FBLIM1	68.9782
FBLL1	0
FBLN1	0.457183
FBLN2	0.781857
FBLN5	0
FBLN7	0
FBN1	0.269416
FBN2	0.0981177
FBN3	1.29643
FBP1	0
FBP2	0
FBRS	11.4236
FBRSL1	0
FBXL12	0
FBXL13	11.9927
FBXL14	0
FBXL15	26.1146
FBXL16	23.6377
FBXL17	10.1553
FBXL18	13.5173
FBXL19	19.8033
FBXL19-AS1	6.09158
FBXL2	0
FBXL20	16.1797
FBXL21	18.47
FBXL22	0
FBXL3	17.6962
FBXL4	1.58505
FBXL5	0
FBXL6	0
FBXL7	3.76443
FBXL8	0
FBXO10	0.948354
FBXO11	0
FBXO15	0
FBXO16	0
FBXO17	2.50387
FBXO18	0.91997
FBXO2	0
FBXO21	11.6424
FBXO22	8.93775
FBXO22-AS1	0
FBXO24	0
FBXO25	4.83148
FBXO27	6.77682
FBXO28	13.1743
FBXO3	0
FBXO3-AS1	0
FBXO30	21.4571
FBXO31	11.2606
FBXO32	6.81278
FBXO33	6.49147
FBXO34	10.3033
FBXO36	0
FBXO38	0
FBXO39	21.5426
FBXO4	1.86909
FBXO40	21.9422
FBXO41	9.07152
FBXO42	0.685694
FBXO43	8.37807
FBXO44	6.70717
FBXO45	26.0159
FBXO46	0
FBXO47	0
FBXO48	5.81432
FBXO5	6.08923
FBXO6	13.3026
FBXO7	1.22799
FBXO8	15.4656
FBXO9	1.22435
FBXW10	10.001
FBXW11	12.3824
FBXW12	0
FBXW2	4.02409
FBXW4	0
FBXW4P1	9.78131
FBXW5	0
FBXW7	47.4599
FBXW8	4.67756
FBXW9	0
FCAMR	5.65239
FCAR	4.50263
FCER1A	0
FCER1G	0
FCER2	0
FCF1	0.948053
FCGBP	5.92485
FCGR1A	0
FCGR1B	25.9733
FCGR1C	0.934548
FCGR2A	7.98092
FCGR2B	3.85801
FCGR2C	7.76176
FCGR3A	5.90778
FCGR3B	0
FCGRT	17.7034
FCHO1	0
FCHO2	1.77143
FCHSD1	5.79332
FCHSD2	6.77105
FCMR	0
FCN1	0
FCN2	0
FCN3	0
FCRL1	0
FCRL2	6.39882
FCRL3	0
FCRL4	0
FCRL5	0
FCRL6	29.505
FCRLA	9.51435
FCRLB	0.744563
FDCSP	0
FDFT1	32.9818
FDPS	0
FDPSP2	29.0529
FDX1	2.46631
FDX1L	5.04242
FDXACB1	3.46254
FDXR	0
FECH	2.63677
FEM1A	17.1055
FEM1B	10.0114
FEM1C	19.1861
FEN1	32.4717
FENDRR	16.0143
FER	14.9574
FER1L4	0.47657
FER1L5	0.330252
FER1L6	2.12321
FER1L6-AS1	13.8467
FER1L6-AS2	0
FERD3L	0
FERMT1	0.209317
FERMT2	3.20422
FERMT3	7.58676
FES	6.11446
FETUB	28.3438
FEV	3.75339
FEZ1	0.651706
FEZ2	15.6359
FEZF1	0
FEZF1-AS1	0
FEZF2	0.555659
FFAR1	10.4515
FFAR2	1.13148
FFAR3	20.7521
FFAR4	1.8318
FGA	0
FGB	3.51907
FGD1	0.254688
FGD2	2.92893
FGD3	10.298
FGD4	7.16894
FGD5	8.36028
FGD5-AS1	22.4751
FGD5P1	0.327447
FGD6	8.86695
FGF1	10.6911
FGF10	0
FGF10-AS1	3.09957
FGF11	3.86156
FGF12	11.5374
FGF12-AS1	0
FGF13	2.82206
FGF13-AS1	27.4762
FGF14	6.62354
FGF14-AS1	0
FGF14-AS2	0
FGF14-IT1	5.42767
FGF16	0
FGF17	0
FGF18	0
FGF19	0
FGF2	0.31475
FGF20	60.5172
FGF21	0
FGF22	34.509
FGF23	16.2653
FGF3	17.2282
FGF4	0
FGF5	8.88162
FGF6	0
FGF7	13.0664
FGF8	0
FGF9	28.2695
FGFBP1	0
FGFBP2	0
FGFBP3	0
FGFR1	10.4665
FGFR1OP	14.7161
FGFR1OP2	1.3772
FGFR2	0.808749
FGFR3	0.276884
FGFR4	27.9875
FGFRL1	0
FGG	0
FGGY	0
FGL1	0
FGL2	0.76539
FGR	0
FH	8.82225
FHAD1	3.81503
FHDC1	8.23911
FHIT	0
FHL1	0
FHL2	0
FHL3	0
